comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  freqs(GHz)  datatype  optshare  packbool  protocol  input_size  preprocess  splitroles  inittime(s)  preproc(s)  runtime_clock(s)  runtime_getTime(s)  runtime_chrono(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)
1.33          214                1                  2.5         512       1         0         5         40960       0           1           .018249      NA          .068272           .130983             .130982            1.33                 214           99
1.33          214                1                  2.5         512       1         0         5         45056       0           1           .020293      NA          .079487           .128249             .128249            1.33                 214           100
1.34          214                1                  2.5         512       1         0         5         49152       0           1           .022099      NA          .082992           .148852             .148852            1.34                 214           99
1.33          213                1                  2.5         512       1         0         5         53248       0           1           .024188      NA          .091764           .171716             .171716            1.33                 213           99
1.34          214                1                  2.5         512       1         0         5         57344       0           1           .025668      NA          .098498           .164684             .164684            1.34                 214           99
1.34          215                1                  2.5         512       1         0         5         61440       0           1           .027539      NA          .104205           .180841             .180841            1.34                 215           99
1.35          215                1                  2.5         512       1         0         5         65536       0           1           .029437      NA          .112946           .212524             .212523            1.35                 215           99
1.33          213                1                  2.5         512       1         0         6         4096        0           1           .001044      NA          .002304           .005069             .005069            1.33                 213           99
1.32          214                1                  2.5         512       1         0         6         8192        0           1           .002070      NA          .004984           .009973             .009972            1.32                 214           99
1.33          213                1                  2.5         512       1         0         6         12288       0           1           .003095      NA          .007469           .014701             .014701            1.33                 213           99
1.33          214                1                  2.5         512       1         0         6         16384       0           1           .004158      NA          .010112           .019259             .019258            1.33                 214           99
1.32          213                1                  2.5         512       1         0         6         20480       0           1           .005380      NA          .012913           .024561             .024561            1.32                 213           99
1.32          214                1                  2.5         512       1         0         6         24576       0           1           .006345      NA          .015257           .030885             .030885            1.32                 214           99
1.32          213                1                  2.5         512       1         0         6         28672       0           1           .007702      NA          .018222           .034800             .034800            1.32                 213           99
1.33          213                1                  2.5         512       1         0         6         32768       0           1           .008415      NA          .019827           .040978             .040978            1.33                 213           99
1.33          213                1                  2.5         512       1         0         6         36864       0           1           .009465      NA          .022478           .044030             .044030            1.33                 213           99
1.32          214                1                  2.5         512       1         0         6         40960       0           1           .010692      NA          .024764           .051510             .051510            1.32                 214           99
1.33          213                1                  2.5         512       1         0         6         45056       0           1           .011652      NA          .027630           .055020             .055019            1.33                 213           100
1.33          213                1                  2.5         512       1         0         6         49152       0           1           .012697      NA          .030453           .060714             .060714            1.33                 213           100
1.33          213                1                  2.5         512       1         0         6         53248       0           1           .013719      NA          .033239           .066382             .066382            1.33                 213           99
1.33          214                1                  2.5         512       1         0         6         57344       0           1           .015134      NA          .035766           .068548             .068548            1.33                 214           99
1.33          213                1                  2.5         512       1         0         6         61440       0           1           .015788      NA          .038335           .074887             .074887            1.33                 213           99
1.33          213                1                  2.5         512       1         0         6         65536       0           1           .017033      NA          .040630           .082988             .082987            1.33                 213           99
1.44          218                1                  2.4         128       1         0         1         4096        0           1           .000633      NA          .003723           .005634             .005634            1.44                 218           99
1.44          219                1                  2.4         128       1         0         1         8192        0           1           .001319      NA          .007763           .011177             .011177            1.44                 219           99
1.43          217                1                  2.4         128       1         0         1         12288       0           1           .002104      NA          .012119           .018038             .018038            1.43                 217           99
1.43          219                1                  2.4         128       1         0         1         16384       0           1           .002944      NA          .016467           .024460             .024460            1.43                 219           99
1.43          219                1                  2.4         128       1         0         1         20480       0           1           .004046      NA          .021201           .029507             .029507            1.43                 219           99
1.44          218                1                  2.4         128       1         0         1         24576       0           1           .004893      NA          .026580           .038219             .038219            1.44                 218           99
1.43          217                1                  2.4         128       1         0         1         28672       0           1           .005720      NA          .029347           .043135             .043135            1.43                 217           100
1.43          218                1                  2.4         128       1         0         1         32768       0           1           .006649      NA          .034740           .050174             .050174            1.43                 218           99
1.43          217                1                  2.4         128       1         0         1         36864       0           1           .007495      NA          .037738           .057039             .057039            1.43                 217           99
1.44          219                1                  2.4         128       1         0         1         40960       0           1           .008455      NA          .042380           .063456             .063456            1.44                 219           99
1.43          219                1                  2.4         128       1         0         1         45056       0           1           .009278      NA          .048442           .068412             .068412            1.43                 219           99
1.44          218                1                  2.4         128       1         0         1         49152       0           1           .010131      NA          .050637           .076861             .076861            1.44                 218           99
1.43          218                1                  2.4         128       1         0         1         53248       0           1           .011111      NA          .059702           .082211             .082211            1.43                 218           99
1.43          218                1                  2.4         128       1         0         1         57344       0           1           .012156      NA          .063796           .091126             .091126            1.43                 218           100
1.44          217                1                  2.4         128       1         0         1         61440       0           1           .012917      NA          .065382           .096014             .096014            1.44                 217           99
1.43          218                1                  2.4         128       1         0         1         65536       0           1           .013703      NA          .073922           .099850             .099849            1.43                 218           100
1.42          217                1                  2.4         128       1         0         2         4096        0           1           .000902      NA          .003407           .005450             .005450            1.42                 217           99
1.42          217                1                  2.4         128       1         0         2         8192        0           1           .001851      NA          .007023           .011370             .011370            1.42                 217           99
1.40          218                1                  2.4         128       1         0         2         12288       0           1           .003020      NA          .010893           .016309             .016308            1.40                 218           99
1.41          216                1                  2.4         128       1         0         2         16384       0           1           .004284      NA          .014839           .021261             .021261            1.41                 216           99
1.41          217                1                  2.4         128       1         0         2         20480       0           1           .005525      NA          .018343           .026786             .026786            1.41                 217           99
1.40          218                1                  2.4         128       1         0         2         24576       0           1           .006949      NA          .022113           .032538             .032538            1.40                 218           99
1.42          217                1                  2.4         128       1         0         2         28672       0           1           .008430      NA          .026453           .038007             .038007            1.42                 217           100
1.41          217                1                  2.4         128       1         0         2         32768       0           1           .009606      NA          .029337           .041764             .041764            1.41                 217           99
1.41          217                1                  2.4         128       1         0         2         36864       0           1           .010897      NA          .033555           .046523             .046523            1.41                 217           99
1.40          218                1                  2.4         128       1         0         2         40960       0           1           .012325      NA          .037197           .052288             .052288            1.40                 218           99
1.42          217                1                  2.4         128       1         0         2         45056       0           1           .013532      NA          .039998           .059286             .059286            1.42                 217           99
1.40          217                1                  2.4         128       1         0         2         49152       0           1           .014956      NA          .044208           .060327             .060327            1.40                 217           99
1.40          218                1                  2.4         128       1         0         2         53248       0           1           .015979      NA          .049664           .073485             .073484            1.40                 218           99
1.40          216                1                  2.4         128       1         0         2         57344       0           1           .017256      NA          .051184           .075092             .075092            1.40                 216           99
1.40          217                1                  2.4         128       1         0         2         61440       0           1           .018591      NA          .055418           .076527             .076527            1.40                 217           99
1.41          218                1                  2.4         128       1         0         2         65536       0           1           .019721      NA          .059217           .084539             .084539            1.41                 218           99
1.38          216                1                  2.4         128       1         0         3         4096        0           1           .000942      NA          .002591           .004658             .004658            1.38                 216           100
1.38          216                1                  2.4         128       1         0         3         8192        0           1           .001928      NA          .005420           .009147             .009147            1.38                 216           99
1.37          215                1                  2.4         128       1         0         3         12288       0           1           .003132      NA          .008785           .013714             .013714            1.37                 215           99
1.38          215                1                  2.4         128       1         0         3         16384       0           1           .004367      NA          .011726           .018646             .018646            1.38                 215           99
1.37          215                1                  2.4         128       1         0         3         20480       0           1           .005733      NA          .015241           .022488             .022488            1.37                 215           100
1.39          216                1                  2.4         128       1         0         3         24576       0           1           .007045      NA          .017888           .029859             .029859            1.39                 216           99
1.38          216                1                  2.4         128       1         0         3         28672       0           1           .008280      NA          .021898           .031586             .031586            1.38                 216           99
1.37          216                1                  2.4         128       1         0         3         32768       0           1           .009574      NA          .025129           .036268             .036268            1.37                 216           99
1.38          216                1                  2.4         128       1         0         3         36864       0           1           .010917      NA          .028974           .040217             .040217            1.38                 216           100
1.38          215                1                  2.4         128       1         0         3         40960       0           1           .012261      NA          .030670           .048602             .048602            1.38                 215           99
1.39          216                1                  2.4         128       1         0         3         45056       0           1           .013482      NA          .034734           .050653             .050653            1.39                 216           99
1.38          216                1                  2.4         128       1         0         3         49152       0           1           .014856      NA          .038077           .053573             .053573            1.38                 216           100
1.37          217                1                  2.4         128       1         0         3         53248       0           1           .016070      NA          .041644           .057667             .057666            1.37                 217           99
1.37          216                1                  2.4         128       1         0         3         57344       0           1           .017249      NA          .044159           .064981             .064981            1.37                 216           99
1.38          216                1                  2.4         128       1         0         3         61440       0           1           .018752      NA          .046998           .066843             .066842            1.38                 216           99
1.39          215                1                  2.4         128       1         0         3         65536       0           1           .019847      NA          .051832           .070935             .070935            1.39                 215           100
1.38          216                1                  2.4         128       1         0         4         4096        0           1           .000848      NA          .002222           .004328             .004328            1.38                 216           99
1.36          215                1                  2.4         128       1         0         4         8192        0           1           .001769      NA          .004432           .007972             .007972            1.36                 215           99
1.37          215                1                  2.4         128       1         0         4         12288       0           1           .002884      NA          .007185           .012158             .012158            1.37                 215           99
1.37          215                1                  2.4         128       1         0         4         16384       0           1           .004150      NA          .009839           .016496             .016496            1.37                 215           99
1.37          216                1                  2.4         128       1         0         4         20480       0           1           .005313      NA          .012514           .021132             .021132            1.37                 216           99
1.38          214                1                  2.4         128       1         0         4         24576       0           1           .006679      NA          .015665           .025465             .025464            1.38                 214           99
1.37          216                1                  2.4         128       1         0         4         28672       0           1           .007758      NA          .019035           .029941             .029941            1.37                 216           99
1.38          215                1                  2.4         128       1         0         4         32768       0           1           .008910      NA          .022935           .034196             .034196            1.38                 215           100
1.38          216                1                  2.4         128       1         0         4         36864       0           1           .010379      NA          .024939           .045225             .045225            1.38                 216           99
1.37          215                1                  2.4         128       1         0         4         40960       0           1           .011509      NA          .028224           .042859             .042858            1.37                 215           99
1.37          216                1                  2.4         128       1         0         4         45056       0           1           .012774      NA          .031971           .047601             .047601            1.37                 216           99
1.37          215                1                  2.4         128       1         0         4         49152       0           1           .013851      NA          .034367           .051079             .051079            1.37                 215           99
1.38          216                1                  2.4         128       1         0         4         53248       0           1           .015098      NA          .037242           .054698             .054697            1.38                 216           99
1.38          216                1                  2.4         128       1         0         4         57344       0           1           .016717      NA          .040475           .058379             .058379            1.38                 216           99
1.37          216                1                  2.4         128       1         0         4         61440       0           1           .017665      NA          .043175           .063918             .063918            1.37                 216           99
1.37          215                1                  2.4         128       1         0         4         65536       0           1           .018876      NA          .045976           .068484             .068483            1.37                 215           99
1.38          215                1                  2.4         128       1         0         5         4096        0           1           .000954      NA          .002836           .004604             .004604            1.38                 215           99
1.38          216                1                  2.4         128       1         0         5         8192        0           1           .001935      NA          .005709           .009030             .009030            1.38                 216           99
1.38          216                1                  2.4         128       1         0         5         12288       0           1           .003075      NA          .008709           .013590             .013590            1.38                 216           100
1.39          215                1                  2.4         128       1         0         5         16384       0           1           .004327      NA          .011994           .017687             .017687            1.39                 215           99
1.39          215                1                  2.4         128       1         0         5         20480       0           1           .005751      NA          .015518           .021523             .021522            1.39                 215           100
1.39          215                1                  2.4         128       1         0         5         24576       0           1           .007088      NA          .018624           .026306             .026306            1.39                 215           99
1.38          217                1                  2.4         128       1         0         5         28672       0           1           .008462      NA          .023198           .033095             .033094            1.38                 217           99
1.38          215                1                  2.4         128       1         0         5         32768       0           1           .009579      NA          .025310           .034999             .034999            1.38                 215           99
1.39          216                1                  2.4         128       1         0         5         36864       0           1           .010872      NA          .028306           .039223             .039223            1.39                 216           99
1.38          216                1                  2.4         128       1         0         5         40960       0           1           .012144      NA          .031760           .043719             .043719            1.38                 216           99
1.38          217                1                  2.4         128       1         0         5         45056       0           1           .013467      NA          .035052           .048675             .048674            1.38                 217           99
1.38          217                1                  2.4         128       1         0         5         49152       0           1           .014731      NA          .038278           .052522             .052522            1.38                 217           100
1.38          216                1                  2.4         128       1         0         5         53248       0           1           .016142      NA          .040926           .059640             .059639            1.38                 216           99
1.38          216                1                  2.4         128       1         0         5         57344       0           1           .017459      NA          .045287           .061864             .061864            1.38                 216           99
1.38          216                1                  2.4         128       1         0         5         61440       0           1           .018711      NA          .048444           .065770             .065770            1.38                 216           99
1.38          216                1                  2.4         128       1         0         5         65536       0           1           .019926      NA          .049833           .079192             .079192            1.38                 216           99
1.36          215                1                  2.4         128       1         0         6         4096        0           1           .000475      NA          .000967           .002096             .002096            1.36                 215           100
1.36          216                1                  2.4         128       1         0         6         8192        0           1           .000941      NA          .001815           .003434             .003433            1.36                 216           100
1.38          216                1                  2.4         128       1         0         6         12288       0           1           .001520      NA          .002851           .005115             .005115            1.38                 216           99
1.37          215                1                  2.4         128       1         0         6         16384       0           1           .002104      NA          .003959           .006845             .006845            1.37                 215           99
1.38          215                1                  2.4         128       1         0         6         20480       0           1           .002931      NA          .005170           .009392             .009392            1.38                 215           99
1.37          215                1                  2.4         128       1         0         6         24576       0           1           .003574      NA          .006621           .011260             .011260            1.37                 215           99
1.37          215                1                  2.4         128       1         0         6         28672       0           1           .004202      NA          .007574           .012991             .012990            1.37                 215           99
1.37          215                1                  2.4         128       1         0         6         32768       0           1           .005009      NA          .009536           .014697             .014697            1.37                 215           99
1.37          215                1                  2.4         128       1         0         6         36864       0           1           .005816      NA          .010567           .016480             .016480            1.37                 215           99
1.37          215                1                  2.4         128       1         0         6         40960       0           1           .006404      NA          .012441           .018501             .018501            1.37                 215           99
1.37          216                1                  2.4         128       1         0         6         45056       0           1           .007205      NA          .013066           .021870             .021870            1.37                 216           99
1.36          216                1                  2.4         128       1         0         6         49152       0           1           .007903      NA          .014880           .022449             .022448            1.36                 216           100
1.37          215                1                  2.4         128       1         0         6         53248       0           1           .008776      NA          .016239           .024175             .024174            1.37                 215           99
1.37          215                1                  2.4         128       1         0         6         57344       0           1           .009406      NA          .017803           .026717             .026716            1.37                 215           100
1.37          215                1                  2.4         128       1         0         6         61440       0           1           .010092      NA          .019070           .028423             .028423            1.37                 215           99
1.37          216                1                  2.4         128       1         0         6         65536       0           1           .010775      NA          .020496           .031109             .031109            1.37                 216           100
1.40          215                1                  2.4         256       1         0         1         4096        0           1           .000862      NA          .006015           .010056             .010056            1.40                 215           99
1.41          217                1                  2.4         256       1         0         1         8192        0           1           .001915      NA          .011761           .019669             .019668            1.41                 217           99
1.40          217                1                  2.4         256       1         0         1         12288       0           1           .002950      NA          .017537           .031916             .031916            1.40                 217           99
1.40          216                1                  2.4         256       1         0         1         16384       0           1           .003993      NA          .023507           .040833             .040833            1.40                 216           99
1.40          215                1                  2.4         256       1         0         1         20480       0           1           .005011      NA          .028549           .051156             .051156            1.40                 215           99
1.41          216                1                  2.4         256       1         0         1         24576       0           1           .006006      NA          .034708           .060651             .060651            1.41                 216           99
1.39          216                1                  2.4         256       1         0         1         28672       0           1           .007027      NA          .040251           .071873             .071873            1.39                 216           100
1.40          216                1                  2.4         256       1         0         1         32768       0           1           .007973      NA          .046080           .079771             .079771            1.40                 216           99
1.40          217                1                  2.4         256       1         0         1         36864       0           1           .009145      NA          .052176           .094545             .094545            1.40                 217           99
1.41          217                1                  2.4         256       1         0         1         40960       0           1           .010196      NA          .057639           .101739             .101739            1.41                 217           100
1.40          219                1                  2.4         256       1         0         1         45056       0           1           .011128      NA          .062371           .112186             .112185            1.40                 219           99
1.40          216                1                  2.4         256       1         0         1         49152       0           1           .012374      NA          .071833           .129670             .129670            1.40                 216           99
1.41          216                1                  2.4         256       1         0         1         53248       0           1           .013398      NA          .075060           .134708             .134708            1.41                 216           100
1.41          217                1                  2.4         256       1         0         1         57344       0           1           .014309      NA          .079789           .149918             .149918            1.41                 217           99
1.40          215                1                  2.4         256       1         0         1         61440       0           1           .015387      NA          .084864           .154654             .154654            1.40                 215           99
1.40          217                1                  2.4         256       1         0         1         65536       0           1           .016446      NA          .094436           .171454             .171454            1.40                 217           99
1.38          215                1                  2.4         256       1         0         2         4096        0           1           .001252      NA          .005489           .008719             .008719            1.38                 215           100
1.38          214                1                  2.4         256       1         0         2         8192        0           1           .002791      NA          .010760           .017368             .017367            1.38                 214           99
1.37          215                1                  2.4         256       1         0         2         12288       0           1           .004314      NA          .016172           .026495             .026495            1.37                 215           99
1.38          216                1                  2.4         256       1         0         2         16384       0           1           .005826      NA          .021107           .037480             .037480            1.38                 216           99
1.37          216                1                  2.4         256       1         0         2         20480       0           1           .007448      NA          .026510           .044021             .044021            1.37                 216           99
1.37          216                1                  2.4         256       1         0         2         24576       0           1           .008878      NA          .032136           .053298             .053298            1.37                 216           99
1.37          215                1                  2.4         256       1         0         2         28672       0           1           .010355      NA          .037220           .061657             .061657            1.37                 215           99
1.38          215                1                  2.4         256       1         0         2         32768       0           1           .012029      NA          .042418           .071015             .071014            1.38                 215           99
1.38          216                1                  2.4         256       1         0         2         36864       0           1           .013588      NA          .048442           .082043             .082043            1.38                 216           100
1.37          215                1                  2.4         256       1         0         2         40960       0           1           .014989      NA          .052192           .089389             .089389            1.37                 215           99
1.38          215                1                  2.4         256       1         0         2         45056       0           1           .016441      NA          .057765           .094894             .094894            1.38                 215           99
1.39          215                1                  2.4         256       1         0         2         49152       0           1           .017908      NA          .063240           .107403             .107403            1.39                 215           99
1.38          215                1                  2.4         256       1         0         2         53248       0           1           .019532      NA          .067542           .115280             .115280            1.38                 215           100
1.38          216                1                  2.4         256       1         0         2         57344       0           1           .021117      NA          .073048           .123791             .123791            1.38                 216           99
1.38          216                1                  2.4         256       1         0         2         61440       0           1           .022562      NA          .078087           .134604             .134604            1.38                 216           99
1.37          216                1                  2.4         256       1         0         2         65536       0           1           .023948      NA          .083668           .143273             .143273            1.37                 216           100
1.35          214                1                  2.4         256       1         0         3         4096        0           1           .001402      NA          .004408           .008097             .008097            1.35                 214           99
1.34          215                1                  2.4         256       1         0         3         8192        0           1           .003009      NA          .008904           .015577             .015577            1.34                 215           100
1.34          215                1                  2.4         256       1         0         3         12288       0           1           .004606      NA          .013570           .022983             .022983            1.34                 215           99
1.34          215                1                  2.4         256       1         0         3         16384       0           1           .006207      NA          .019782           .032741             .032740            1.34                 215           99
1.35          215                1                  2.4         256       1         0         3         20480       0           1           .007852      NA          .022437           .038455             .038455            1.35                 215           99
1.35          215                1                  2.4         256       1         0         3         24576       0           1           .009484      NA          .026860           .042905             .042905            1.35                 215           99
1.35          214                1                  2.4         256       1         0         3         28672       0           1           .011017      NA          .031338           .051937             .051937            1.35                 214           100
1.35          214                1                  2.4         256       1         0         3         32768       0           1           .012559      NA          .035684           .057948             .057948            1.35                 214           99
1.35          213                1                  2.4         256       1         0         3         36864       0           1           .014493      NA          .041446           .069455             .069455            1.35                 213           99
1.34          214                1                  2.4         256       1         0         3         40960       0           1           .015817      NA          .044404           .069637             .069637            1.34                 214           99
1.34          214                1                  2.4         256       1         0         3         45056       0           1           .017393      NA          .048791           .079545             .079545            1.34                 214           100
1.34          213                1                  2.4         256       1         0         3         49152       0           1           .018975      NA          .053627           .083840             .083840            1.34                 213           99
1.35          214                1                  2.4         256       1         0         3         53248       0           1           .020662      NA          .057589           .091270             .091270            1.35                 214           99
1.36          214                1                  2.4         256       1         0         3         57344       0           1           .022309      NA          .061870           .100390             .100389            1.36                 214           99
1.34          213                1                  2.4         256       1         0         3         61440       0           1           .023817      NA          .066917           .114804             .114804            1.34                 213           99
1.36          213                1                  2.4         256       1         0         3         65536       0           1           .025422      NA          .070499           .112533             .112533            1.36                 213           99
1.34          214                1                  2.4         256       1         0         4         4096        0           1           .001311      NA          .003449           .007577             .007577            1.34                 214           99
1.34          213                1                  2.4         256       1         0         4         8192        0           1           .002870      NA          .007357           .014037             .014037            1.34                 213           99
1.35          213                1                  2.4         256       1         0         4         12288       0           1           .004373      NA          .011170           .020977             .020977            1.35                 213           99
1.34          213                1                  2.4         256       1         0         4         16384       0           1           .005985      NA          .015177           .026478             .026478            1.34                 213           99
1.33          213                1                  2.4         256       1         0         4         20480       0           1           .007419      NA          .019043           .032986             .032986            1.33                 213           99
1.34          213                1                  2.4         256       1         0         4         24576       0           1           .009016      NA          .022926           .039263             .039263            1.34                 213           99
