comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.40;231;1;256;1;0;3;2;18000;40960;0;1;.007179;NA;.033842;.070480;.070480;1.40;231;99
1.46;230;1;256;1;0;3;2;17000;40960;0;0;0.039141;NA;0.131839;0.259394;0.259394;0.50;482;74
1.45;230;1;256;1;0;3;2;17000;40960;0;1;.007606;NA;.033686;.066160;.066160;1.45;230;99
1.44;230;1;256;1;0;3;2;16000;40960;0;0;0.037998;NA;0.151720;0.270476;0.270475;0.52;482;76
1.42;229;1;256;1;0;3;2;16000;40960;0;1;.007284;NA;.034522;.070607;.070607;1.42;229;99
1.42;231;1;256;1;0;3;2;15000;40960;0;0;0.039997;NA;0.151010;0.274371;0.274371;0.52;482;75
1.45;230;1;256;1;0;3;2;15000;40960;0;1;.007532;NA;.032937;.073304;.073304;1.45;230;99
1.42;230;1;256;1;0;3;2;14000;40960;0;0;0.039476;NA;0.095390;0.280204;0.280204;0.53;482;64
1.44;231;1;256;1;0;3;2;14000;40960;0;1;.007434;NA;.036263;.077731;.077731;1.44;231;99
1.45;230;1;256;1;0;3;2;13000;40960;0;0;0.040895;NA;0.145902;0.292096;0.292095;0.54;484;73
1.41;231;1;256;1;0;3;2;13000;40960;0;1;.007206;NA;.033125;.085036;.085036;1.41;231;99
1.41;230;1;256;1;0;3;2;12000;40960;0;0;0.040247;NA;0.130780;0.305519;0.305519;0.55;482;64
1.41;230;1;256;1;0;3;2;12000;40960;0;1;.007104;NA;.032719;.088292;.088292;1.41;230;99
1.41;229;1;256;1;0;3;2;11000;40960;0;0;0.038755;NA;0.144761;0.319073;0.319072;0.56;482;68
1.44;229;1;256;1;0;3;2;11000;40960;0;1;.007052;NA;.033015;.094441;.094441;1.44;229;99
1.42;230;1;256;1;0;3;2;10000;40960;0;0;0.039563;NA;0.122852;0.335098;0.335097;0.58;482;63
1.44;230;1;256;1;0;3;2;10000;40960;0;1;.007121;NA;.033385;.104900;.104900;1.44;230;100
1.45;231;1;256;1;0;3;2;9000;40960;0;0;0.039944;NA;0.126366;0.363108;0.363108;0.61;482;60
1.44;230;1;256;1;0;3;2;9000;40960;0;1;.007088;NA;.033280;.115587;.115587;1.44;230;99
1.44;231;1;256;1;0;3;2;8000;40960;0;0;0.039121;NA;0.112232;0.383699;0.383698;0.63;482;53
1.44;230;1;256;1;0;3;2;8000;40960;0;1;.007141;NA;.034281;.121434;.121434;1.44;230;99
1.43;230;1;256;1;0;3;4;25000;40960;0;0;0.037692;NA;0.137770;0.257195;0.257194;0.51;482;74
1.43;231;1;256;1;0;3;4;25000;40960;0;1;.007690;NA;.035642;.060725;.060724;1.43;231;99
1.39;231;1;256;1;0;3;4;24000;40960;0;0;0.039727;NA;0.151927;0.243122;0.243121;0.50;484;80
1.45;229;1;256;1;0;3;4;24000;40960;0;1;.007248;NA;.032935;.060300;.060300;1.45;229;99
1.44;229;1;256;1;0;3;4;23000;40960;0;0;0.039204;NA;0.147662;0.246032;0.246031;0.49;482;79
1.42;230;1;256;1;0;3;4;23000;40960;0;1;.007225;NA;.036360;.057718;.057718;1.42;230;100
1.41;231;1;256;1;0;3;4;22000;40960;0;0;0.038447;NA;0.126743;0.256950;0.256950;0.51;482;73
1.45;231;1;256;1;0;3;4;22000;40960;0;1;.007200;NA;.036982;.059136;.059136;1.45;231;99
1.41;230;1;256;1;0;3;4;21000;40960;0;0;0.038933;NA;0.155539;0.248131;0.248131;0.49;484;81
1.45;230;1;256;1;0;3;4;21000;40960;0;1;.007085;NA;.037541;.061139;.061139;1.45;230;99
1.45;230;1;256;1;0;3;4;20000;40960;0;0;0.040303;NA;0.151275;0.254151;0.254151;0.50;482;79
1.43;231;1;256;1;0;3;4;20000;40960;0;1;.007256;NA;.035708;.060599;.060599;1.43;231;99
1.42;229;1;256;1;0;3;4;19000;40960;0;0;0.038571;NA;0.159327;0.255376;0.255375;0.50;482;80
1.44;231;1;256;1;0;3;4;19000;40960;0;1;.007224;NA;.032526;.062157;.062157;1.44;231;100
1.44;231;1;256;1;0;3;4;18000;40960;0;0;0.040761;NA;0.144784;0.263615;0.263614;0.51;484;76
1.44;230;1;256;1;0;3;4;18000;40960;0;1;.007194;NA;.035094;.062513;.062512;1.44;230;100
1.44;229;1;256;1;0;3;4;17000;40960;0;0;0.039440;NA;0.125815;0.261238;0.261237;0.50;484;73
1.44;230;1;256;1;0;3;4;17000;40960;0;1;.007067;NA;.032933;.067697;.067697;1.44;230;99
1.43;230;1;256;1;0;3;4;16000;40960;0;0;0.040406;NA;0.150680;0.273437;0.273436;0.53;482;75
1.44;230;1;256;1;0;3;4;16000;40960;0;1;.007035;NA;.036145;.071082;.071082;1.44;230;100
1.43;231;1;256;1;0;3;4;15000;40960;0;0;0.040171;NA;0.153341;0.278618;0.278618;0.52;482;76
1.45;230;1;256;1;0;3;4;15000;40960;0;1;.007410;NA;.034616;.076144;.076143;1.45;230;99
1.41;230;1;256;1;0;3;4;14000;40960;0;0;0.038741;NA;0.140061;0.282826;0.282825;0.53;482;72
1.44;231;1;256;1;0;3;4;14000;40960;0;1;.007345;NA;.032416;.077946;.077945;1.44;231;99
1.44;231;1;256;1;0;3;4;13000;40960;0;0;0.039630;NA;0.153156;0.292062;0.292061;0.53;482;74
1.43;231;1;256;1;0;3;4;13000;40960;0;1;.007431;NA;.032280;.083940;.083940;1.43;231;99
1.45;231;1;256;1;0;3;4;12000;40960;0;0;0.039492;NA;0.125724;0.305046;0.305046;0.55;482;67
1.44;231;1;256;1;0;3;4;12000;40960;0;1;.007060;NA;.031587;.086437;.086437;1.44;231;99
1.42;231;1;256;1;0;3;4;11000;40960;0;0;0.038981;NA;0.120131;0.313032;0.313031;0.57;482;65
1.42;231;1;256;1;0;3;4;11000;40960;0;1;.007392;NA;.030741;.094065;.094065;1.42;231;99
1.40;230;1;256;1;0;3;4;10000;40960;0;0;0.039279;NA;0.118682;0.333258;0.333257;0.58;482;62
1.46;230;1;256;1;0;3;4;10000;40960;0;1;.007378;NA;.033168;.104259;.104259;1.46;230;99
1.45;231;1;256;1;0;3;4;9000;40960;0;0;0.040281;NA;0.096120;0.355437;0.355436;0.60;482;57
1.44;231;1;256;1;0;3;4;9000;40960;0;1;.006981;NA;.034320;.114754;.114754;1.44;231;100
1.45;231;1;256;1;0;3;4;8000;40960;0;0;0.040516;NA;0.112563;0.382654;0.382653;0.62;484;57
1.44;230;1;256;1;0;3;4;8000;40960;0;1;.007222;NA;.034004;.122944;.122944;1.44;230;99
1.43;230;1;256;1;0;3;6;25000;40960;0;0;0.038483;NA;0.154216;0.254540;0.254539;0.50;482;75
1.45;230;1;256;1;0;3;6;25000;40960;0;1;.007238;NA;.034999;.052867;.052866;1.45;230;99
1.43;230;1;256;1;0;3;6;24000;40960;0;0;0.039120;NA;0.157417;0.255230;0.255229;0.50;482;79
1.45;230;1;256;1;0;3;6;24000;40960;0;1;.007324;NA;.033655;.054868;.054867;1.45;230;99
1.42;230;1;256;1;0;3;6;23000;40960;0;0;0.038956;NA;0.144660;0.252853;0.252853;0.49;482;78
1.44;231;1;256;1;0;3;6;23000;40960;0;1;.007227;NA;.032072;.056012;.056012;1.44;231;100
1.42;231;1;256;1;0;3;6;22000;40960;0;0;0.037176;NA;0.148908;0.270016;0.270015;0.52;482;75
1.44;230;1;256;1;0;3;6;22000;40960;0;1;.007384;NA;.035431;.059383;.059383;1.44;230;99
1.43;230;1;256;1;0;3;6;21000;40960;0;0;0.038111;NA;0.141037;0.262377;0.262376;0.51;482;75
1.45;230;1;256;1;0;3;6;21000;40960;0;1;.007123;NA;.033411;.059697;.059697;1.45;230;99
1.45;231;1;256;1;0;3;6;20000;40960;0;0;0.038833;NA;0.155143;0.248167;0.248166;0.49;482;81
1.45;231;1;256;1;0;3;6;20000;40960;0;1;.007043;NA;.037436;.063417;.063417;1.45;231;99
1.41;230;1;256;1;0;3;6;19000;40960;0;0;0.038577;NA;0.155418;0.264359;0.264358;0.50;482;74
1.45;231;1;256;1;0;3;6;19000;40960;0;1;.007090;NA;.034571;.061102;.061102;1.45;231;99
1.45;230;1;256;1;0;3;6;18000;40960;0;0;0.040586;NA;0.161427;0.273191;0.273190;0.52;484;77
1.43;231;1;256;1;0;3;6;18000;40960;0;1;.007279;NA;.033833;.067759;.067759;1.43;231;99
1.41;229;1;256;1;0;3;6;17000;40960;0;0;0.038677;NA;0.147543;0.263525;0.263524;0.51;482;77
1.43;231;1;256;1;0;3;6;17000;40960;0;1;.007305;NA;.033971;.066009;.066009;1.43;231;99
1.45;230;1;256;1;0;3;6;16000;40960;0;0;0.040228;NA;0.154855;0.267900;0.267899;0.52;482;77
1.42;231;1;256;1;0;3;6;16000;40960;0;1;.007085;NA;.033862;.070858;.070858;1.42;231;99
1.45;229;1;256;1;0;3;6;15000;40960;0;0;0.039968;NA;0.150357;0.273740;0.273740;0.52;482;76
1.45;230;1;256;1;0;3;6;15000;40960;0;1;.007310;NA;.032530;.073322;.073322;1.45;230;99
1.43;231;1;256;1;0;3;6;14000;40960;0;0;0.038982;NA;0.140243;0.279827;0.279827;0.53;482;72
1.41;229;1;256;1;0;3;6;14000;40960;0;1;.007044;NA;.033855;.079709;.079709;1.41;229;99
1.45;232;1;256;1;0;3;6;13000;40960;0;0;0.038581;NA;0.154261;0.289188;0.289187;0.53;482;74
1.46;230;1;256;1;0;3;6;13000;40960;0;1;.007412;NA;.032794;.081549;.081549;1.46;230;100
1.45;230;1;256;1;0;3;6;12000;40960;0;0;0.038995;NA;0.134568;0.311126;0.311126;0.56;482;68
1.44;229;1;256;1;0;3;6;12000;40960;0;1;.007364;NA;.032235;.087992;.087992;1.44;229;99
1.43;230;1;256;1;0;3;6;11000;40960;0;0;0.039637;NA;0.117271;0.316301;0.316300;0.56;482;64
1.44;229;1;256;1;0;3;6;11000;40960;0;1;.007052;NA;.031486;.090881;.090881;1.44;229;99
1.44;231;1;256;1;0;3;6;10000;40960;0;0;0.038947;NA;0.121125;0.332229;0.332228;0.58;482;63
1.41;230;1;256;1;0;3;6;10000;40960;0;1;.007194;NA;.031722;.098837;.098837;1.41;230;99
1.42;230;1;256;1;0;3;6;9000;40960;0;0;0.038522;NA;0.118396;0.355746;0.355745;0.60;482;58
1.44;231;1;256;1;0;3;6;9000;40960;0;1;.007188;NA;.033841;.109657;.109657;1.44;231;99
1.44;231;1;256;1;0;3;6;8000;40960;0;0;0.037749;NA;0.114325;0.386368;0.386368;0.63;482;52
1.44;231;1;256;1;0;3;6;8000;40960;0;1;.007339;NA;.032523;.122516;.122516;1.44;231;99
1.45;229;1;256;1;0;3;8;25000;40960;0;0;0.037933;NA;0.149130;0.244706;0.244705;0.49;482;79
1.46;231;1;256;1;0;3;8;25000;40960;0;1;.007352;NA;.035520;.055368;.055368;1.46;231;100
1.44;231;1;256;1;0;3;8;24000;40960;0;0;0.039008;NA;0.147143;0.242538;0.242537;0.49;482;80
1.45;230;1;256;1;0;3;8;24000;40960;0;1;.007116;NA;.035177;.055909;.055909;1.45;230;99
1.45;229;1;256;1;0;3;8;23000;40960;0;0;0.039847;NA;0.096961;0.237587;0.237586;0.48;482;70
1.46;229;1;256;1;0;3;8;23000;40960;0;1;.007712;NA;.035231;.059135;.059135;1.46;229;99
1.41;229;1;256;1;0;3;8;22000;40960;0;0;0.039069;NA;0.153797;0.257766;0.257765;0.51;482;78
1.43;231;1;256;1;0;3;8;22000;40960;0;1;.007328;NA;.034515;.057190;.057190;1.43;231;99
1.41;231;1;256;1;0;3;8;21000;40960;0;0;0.038823;NA;0.142836;0.256578;0.256578;0.50;482;76
1.44;229;1;256;1;0;3;8;21000;40960;0;1;.007407;NA;.033282;.061822;.061822;1.44;229;99
1.42;230;1;256;1;0;3;8;20000;40960;0;0;0.038915;NA;0.154879;0.250419;0.250418;0.50;482;79
1.43;231;1;256;1;0;3;8;20000;40960;0;1;.007256;NA;.033901;.060595;.060595;1.43;231;99
1.41;230;1;256;1;0;3;8;19000;40960;0;0;0.037514;NA;0.149350;0.252740;0.252739;0.50;482;78
1.44;231;1;256;1;0;3;8;19000;40960;0;1;.007029;NA;.035154;.065943;.065943;1.44;231;99
1.44;231;1;256;1;0;3;8;18000;40960;0;0;0.039136;NA;0.154349;0.269123;0.269122;0.51;482;76
1.43;231;1;256;1;0;3;8;18000;40960;0;1;.007755;NA;.031926;.064988;.064988;1.43;231;99
1.44;229;1;256;1;0;3;8;17000;40960;0;0;0.038295;NA;0.147810;0.264553;0.264552;0.51;482;76
1.45;230;1;256;1;0;3;8;17000;40960;0;1;.007247;NA;.033632;.071934;.071934;1.45;230;99
1.43;230;1;256;1;0;3;8;16000;40960;0;0;0.040132;NA;0.153437;0.267401;0.267400;0.51;484;77
1.44;229;1;256;1;0;3;8;16000;40960;0;1;.007126;NA;.032749;.072481;.072481;1.44;229;99
1.45;230;1;256;1;0;3;8;15000;40960;0;0;0.038710;NA;0.151841;0.273964;0.273963;0.52;482;76
1.45;230;1;256;1;0;3;8;15000;40960;0;1;.007260;NA;.034909;.073094;.073094;1.45;230;99
1.44;230;1;256;1;0;3;8;14000;40960;0;0;0.037111;NA;0.169355;0.285175;0.285174;0.54;482;77
1.45;231;1;256;1;0;3;8;14000;40960;0;1;.007156;NA;.034258;.081620;.081620;1.45;231;99
1.41;230;1;256;1;0;3;8;13000;40960;0;0;0.039738;NA;0.141169;0.292811;0.292810;0.54;482;71
1.45;230;1;256;1;0;3;8;13000;40960;0;1;.007658;NA;.031693;.079212;.079211;1.45;230;99
1.40;230;1;256;1;0;3;8;12000;40960;0;0;0.039178;NA;0.121916;0.302546;0.302545;0.55;482;66
1.42;229;1;256;1;0;3;8;12000;40960;0;1;.007380;NA;.033490;.091568;.091568;1.42;229;100
1.46;230;1;256;1;0;3;8;11000;40960;0;0;0.039663;NA;0.129947;0.318603;0.318603;0.57;482;65
1.41;230;1;256;1;0;3;8;11000;40960;0;1;.007432;NA;.031345;.092375;.092374;1.41;230;99
1.44;232;1;256;1;0;3;8;10000;40960;0;0;0.038747;NA;0.107400;0.335395;0.335395;0.59;482;59
1.42;231;1;256;1;0;3;8;10000;40960;0;1;.007032;NA;.032383;.096924;.096924;1.42;231;100
1.44;230;1;256;1;0;3;8;9000;40960;0;0;0.039678;NA;0.117792;0.353428;0.353427;0.60;482;60
1.46;230;1;256;1;0;3;8;9000;40960;0;1;.007710;NA;.032022;.111712;.111712;1.46;230;99
1.46;230;1;256;1;0;3;8;8000;40960;0;0;0.038214;NA;0.109184;0.381009;0.381009;0.62;482;56
1.42;229;1;256;1;0;3;8;8000;40960;0;1;.007414;NA;.030858;.128025;.128025;1.42;229;99
1.45;231;1;256;1;0;3;10;25000;40960;0;0;0.038681;NA;0.143875;0.243731;0.243731;0.49;482;79
1.42;231;1;256;1;0;3;10;25000;40960;0;1;.007328;NA;.035329;.058746;.058745;1.42;231;99
1.44;230;1;256;1;0;3;10;24000;40960;0;0;0.039783;NA;0.162866;0.267780;0.267779;0.51;482;79
1.44;231;1;256;1;0;3;10;24000;40960;0;1;.007031;NA;.034436;.055451;.055451;1.44;231;99
1.45;229;1;256;1;0;3;10;23000;40960;0;0;0.039428;NA;0.160262;0.252889;0.252888;0.51;482;79
1.44;230;1;256;1;0;3;10;23000;40960;0;1;.007294;NA;.037277;.055985;.055985;1.44;230;99
1.42;231;1;256;1;0;3;10;22000;40960;0;0;0.038287;NA;0.147324;0.251054;0.251053;0.49;484;79
1.44;229;1;256;1;0;3;10;22000;40960;0;1;.007155;NA;.034012;.057868;.057868;1.44;229;99
1.45;230;1;256;1;0;3;10;21000;40960;0;0;0.039094;NA;0.140158;0.260551;0.260550;0.51;482;74
1.45;230;1;256;1;0;3;10;21000;40960;0;1;.007352;NA;.035852;.061588;.061587;1.45;230;99
1.45;231;1;256;1;0;3;10;20000;40960;0;0;0.038443;NA;0.151123;0.253029;0.253028;0.50;482;79
1.45;230;1;256;1;0;3;10;20000;40960;0;1;.007267;NA;.033139;.066488;.066488;1.45;230;99
1.45;229;1;256;1;0;3;10;19000;40960;0;0;0.038112;NA;0.163051;0.258336;0.258335;0.50;482;81
1.45;230;1;256;1;0;3;10;19000;40960;0;1;.007524;NA;.033374;.064205;.064205;1.45;230;100
1.45;231;1;256;1;0;3;10;18000;40960;0;0;0.041576;NA;0.163789;0.256985;0.256984;0.51;484;80
1.46;230;1;256;1;0;3;10;18000;40960;0;1;.007133;NA;.032445;.066736;.066736;1.46;230;99
1.46;231;1;256;1;0;3;10;17000;40960;0;0;0.039382;NA;0.151144;0.262210;0.262209;0.51;482;77
1.44;229;1;256;1;0;3;10;17000;40960;0;1;.007292;NA;.031628;.070606;.070606;1.44;229;99
1.45;234;1;256;1;0;3;10;16000;40960;0;0;0.039772;NA;0.148888;0.265561;0.265561;0.52;482;76
1.43;231;1;256;1;0;3;10;16000;40960;0;1;.007227;NA;.033071;.068243;.068243;1.43;231;99
1.44;230;1;256;1;0;3;10;15000;40960;0;0;0.039852;NA;0.149711;0.275614;0.275613;0.52;482;75
1.43;231;1;256;1;0;3;10;15000;40960;0;1;.007477;NA;.033752;.072818;.072817;1.43;231;99
1.44;229;1;256;1;0;3;10;14000;40960;0;0;0.038796;NA;0.137794;0.288094;0.288093;0.54;482;70
1.44;231;1;256;1;0;3;10;14000;40960;0;1;.007266;NA;.033133;.080086;.080086;1.44;231;99
1.46;231;1;256;1;0;3;10;13000;40960;0;0;0.039095;NA;0.143244;0.290716;0.290715;0.53;482;72
1.41;230;1;256;1;0;3;10;13000;40960;0;1;.007149;NA;.034453;.081665;.081665;1.41;230;99
1.41;230;1;256;1;0;3;10;12000;40960;0;0;0.038912;NA;0.125515;0.304441;0.304440;0.55;482;66
1.45;230;1;256;1;0;3;10;12000;40960;0;1;.007074;NA;.034317;.090179;.090178;1.45;230;99
1.45;230;1;256;1;0;3;10;11000;40960;0;0;0.039380;NA;0.129008;0.330747;0.330746;0.57;482;64
1.46;231;1;256;1;0;3;10;11000;40960;0;1;.007045;NA;.033651;.097373;.097373;1.46;231;100
1.44;230;1;256;1;0;3;10;10000;40960;0;0;0.037710;NA;0.121187;0.335833;0.335833;0.58;482;63
1.45;229;1;256;1;0;3;10;10000;40960;0;1;.007363;NA;.031984;.102961;.102961;1.45;229;100
1.45;230;1;256;1;0;3;10;9000;40960;0;0;0.039591;NA;0.105317;0.359253;0.359252;0.60;484;58
1.44;229;1;256;1;0;3;10;9000;40960;0;1;.007194;NA;.033440;.114383;.114383;1.44;229;99
1.43;231;1;256;1;0;3;10;8000;40960;0;0;0.038961;NA;0.120628;0.383179;0.383178;0.63;482;58
1.45;231;1;256;1;0;3;10;8000;40960;0;1;.007299;NA;.031798;.127309;.127309;1.45;231;99
1.45;229;1;256;1;0;3;12;25000;40960;0;0;0.040462;NA;0.141713;0.250651;0.250651;0.50;482;77
1.44;231;1;256;1;0;3;12;25000;40960;0;1;.007267;NA;.035317;.056838;.056837;1.44;231;99
1.45;231;1;256;1;0;3;12;24000;40960;0;0;0.039770;NA;0.143419;0.241588;0.241588;0.49;482;80
1.46;229;1;256;1;0;3;12;24000;40960;0;1;.007375;NA;.034804;.055927;.055927;1.46;229;99
1.43;231;1;256;1;0;3;12;23000;40960;0;0;0.037279;NA;0.149738;0.247761;0.247760;0.50;482;79
1.45;230;1;256;1;0;3;12;23000;40960;0;1;.007073;NA;.035135;.056126;.056125;1.45;230;99
1.46;230;1;256;1;0;3;12;22000;40960;0;0;0.037775;NA;0.153165;0.246295;0.246294;0.49;482;76
1.44;231;1;256;1;0;3;12;22000;40960;0;1;.007179;NA;.035900;.060285;.060285;1.44;231;99
1.44;231;1;256;1;0;3;12;21000;40960;0;0;0.040040;NA;0.145029;0.251929;0.251928;0.50;482;78
1.40;231;1;256;1;0;3;12;21000;40960;0;1;.007466;NA;.033849;.061392;.061392;1.40;231;99
1.41;231;1;256;1;0;3;12;20000;40960;0;0;0.037921;NA;0.162251;0.256431;0.256431;0.49;482;81
1.46;230;1;256;1;0;3;12;20000;40960;0;1;.007619;NA;.033543;.064109;.064109;1.46;230;99
1.45;229;1;256;1;0;3;12;19000;40960;0;0;0.039354;NA;0.135251;0.255799;0.255799;0.50;482;75
1.44;230;1;256;1;0;3;12;19000;40960;0;1;.007038;NA;.035946;.065266;.065266;1.44;230;99
1.41;231;1;256;1;0;3;12;18000;40960;0;0;0.039110;NA;0.154457;0.264057;0.264057;0.52;482;77
1.46;230;1;256;1;0;3;12;18000;40960;0;1;.007338;NA;.034129;.066220;.066220;1.46;230;99
1.42;231;1;256;1;0;3;12;17000;40960;0;0;0.039552;NA;0.155909;0.264278;0.264277;0.51;482;77
1.45;231;1;256;1;0;3;12;17000;40960;0;1;.007366;NA;.033247;.067112;.067112;1.45;231;99
1.44;231;1;256;1;0;3;12;16000;40960;0;0;0.040202;NA;0.150722;0.266103;0.266103;0.52;482;75
1.45;231;1;256;1;0;3;12;16000;40960;0;1;.007189;NA;.033405;.067634;.067634;1.45;231;99
1.45;230;1;256;1;0;3;12;15000;40960;0;0;0.038704;NA;0.130404;0.274350;0.274349;0.52;482;68
1.43;230;1;256;1;0;3;12;15000;40960;0;1;.007288;NA;.033778;.075937;.075937;1.43;230;99
1.45;231;1;256;1;0;3;12;14000;40960;0;0;0.039085;NA;0.148204;0.278247;0.278246;0.52;484;75
1.45;231;1;256;1;0;3;12;14000;40960;0;1;.007424;NA;.032541;.077837;.077837;1.45;231;99
1.43;230;1;256;1;0;3;12;13000;40960;0;0;0.038140;NA;0.134259;0.290255;0.290254;0.54;482;66
1.45;231;1;256;1;0;3;12;13000;40960;0;1;.007086;NA;.032537;.083321;.083320;1.45;231;100
1.45;229;1;256;1;0;3;12;12000;40960;0;0;0.040472;NA;0.126530;0.306036;0.306036;0.55;484;66
1.44;230;1;256;1;0;3;12;12000;40960;0;1;.007031;NA;.034273;.087219;.087219;1.44;230;99
1.43;230;1;256;1;0;3;12;11000;40960;0;0;0.037798;NA;0.126880;0.314276;0.314276;0.56;482;62
1.44;230;1;256;1;0;3;12;11000;40960;0;1;.007210;NA;.032770;.096907;.096907;1.44;230;99
1.45;230;1;256;1;0;3;12;10000;40960;0;0;0.038436;NA;0.110300;0.341447;0.341446;0.59;484;60
1.43;229;1;256;1;0;3;12;10000;40960;0;1;.007399;NA;.030924;.103539;.103539;1.43;229;99
1.43;230;1;256;1;0;3;12;9000;40960;0;0;0.038455;NA;0.120077;0.353063;0.353063;0.59;482;60
1.45;230;1;256;1;0;3;12;9000;40960;0;1;.007468;NA;.030310;.111964;.111964;1.45;230;99
1.43;230;1;256;1;0;3;12;8000;40960;0;0;0.039237;NA;0.115235;0.388669;0.388669;0.64;482;53
1.46;230;1;256;1;0;3;12;8000;40960;0;1;.007274;NA;.032720;.121598;.121598;1.46;230;100
1.43;230;1;256;1;0;3;14;25000;40960;0;0;0.039933;NA;0.147475;0.253568;0.253567;0.51;482;77
1.44;231;1;256;1;0;3;14;25000;40960;0;1;.007628;NA;.034978;.053031;.053031;1.44;231;99
1.45;231;1;256;1;0;3;14;24000;40960;0;0;0.037080;NA;0.150758;0.254415;0.254414;0.50;482;78
1.45;230;1;256;1;0;3;14;24000;40960;0;1;.007203;NA;.038105;.056166;.056166;1.45;230;99
1.43;231;1;256;1;0;3;14;23000;40960;0;0;0.038831;NA;0.148424;0.247934;0.247933;0.50;482;75
1.44;230;1;256;1;0;3;14;23000;40960;0;1;.007066;NA;.033608;.057112;.057112;1.44;230;99
1.45;231;1;256;1;0;3;14;22000;40960;0;0;0.038356;NA;0.109740;0.263179;0.263178;0.52;482;68
1.43;230;1;256;1;0;3;14;22000;40960;0;1;.007375;NA;.034273;.057664;.057664;1.43;230;99
1.44;231;1;256;1;0;3;14;21000;40960;0;0;0.040751;NA;0.127174;0.262331;0.262330;0.51;482;72
1.42;230;1;256;1;0;3;14;21000;40960;0;1;.007102;NA;.035870;.060396;.060396;1.42;230;99
1.45;230;1;256;1;0;3;14;20000;40960;0;0;0.039922;NA;0.153039;0.267239;0.267238;0.51;482;74
1.45;230;1;256;1;0;3;14;20000;40960;0;1;.007453;NA;.034272;.065025;.065025;1.45;230;99
1.45;230;1;256;1;0;3;14;19000;40960;0;0;0.039012;NA;0.153598;0.254943;0.254942;0.50;482;79
1.44;230;1;256;1;0;3;14;19000;40960;0;1;.007020;NA;.034858;.067180;.067180;1.44;230;99
1.45;230;1;256;1;0;3;14;18000;40960;0;0;0.038998;NA;0.129348;0.260126;0.260126;0.51;482;72
1.45;230;1;256;1;0;3;14;18000;40960;0;1;.007142;NA;.033005;.069604;.069604;1.45;230;100
1.46;230;1;256;1;0;3;14;17000;40960;0;0;0.039922;NA;0.159282;0.263194;0.263193;0.51;482;78
1.41;231;1;256;1;0;3;14;17000;40960;0;1;.007174;NA;.034683;.068996;.068996;1.41;231;99
1.44;230;1;256;1;0;3;14;16000;40960;0;0;0.039062;NA;0.155686;0.269487;0.269486;0.51;482;73
1.45;230;1;256;1;0;3;14;16000;40960;0;1;.007125;NA;.033622;.075838;.075838;1.45;230;99
1.43;230;1;256;1;0;3;14;15000;40960;0;0;0.038545;NA;0.150928;0.271528;0.271527;0.52;482;76
1.45;230;1;256;1;0;3;14;15000;40960;0;1;.007016;NA;.033326;.076747;.076747;1.45;230;100
1.46;231;1;256;1;0;3;14;14000;40960;0;0;0.037990;NA;0.133812;0.282902;0.282902;0.51;482;68
1.46;231;1;256;1;0;3;14;14000;40960;0;1;.007246;NA;.032854;.075538;.075538;1.46;231;99
1.45;231;1;256;1;0;3;14;13000;40960;0;0;0.038155;NA;0.122411;0.291659;0.291658;0.53;482;68
1.44;230;1;256;1;0;3;14;13000;40960;0;1;.007281;NA;.031626;.080771;.080771;1.44;230;99
1.43;230;1;256;1;0;3;14;12000;40960;0;0;0.040386;NA;0.123801;0.300666;0.300665;0.54;482;67
1.46;229;1;256;1;0;3;14;12000;40960;0;1;.007258;NA;.032100;.088157;.088157;1.46;229;100
1.45;230;1;256;1;0;3;14;11000;40960;0;0;0.039377;NA;0.120041;0.322695;0.322694;0.57;482;63
1.45;231;1;256;1;0;3;14;11000;40960;0;1;.007343;NA;.031365;.097434;.097434;1.45;231;99
1.44;231;1;256;1;0;3;14;10000;40960;0;0;0.038311;NA;0.130561;0.332162;0.332161;0.58;482;64
1.46;231;1;256;1;0;3;14;10000;40960;0;1;.007047;NA;.033139;.103072;.103072;1.46;231;100
1.43;234;1;256;1;0;3;14;9000;40960;0;0;0.038951;NA;0.123339;0.352978;0.352977;0.60;482;61
1.44;230;1;256;1;0;3;14;9000;40960;0;1;.007296;NA;.031460;.108909;.108909;1.44;230;100
1.44;231;1;256;1;0;3;14;8000;40960;0;0;0.038680;NA;0.098865;0.386478;0.386478;0.63;482;51
1.45;230;1;256;1;0;3;14;8000;40960;0;1;.007217;NA;.031359;.124624;.124624;1.45;230;100
1.43;231;1;256;1;0;3;16;25000;40960;0;0;0.039276;NA;0.148134;0.251770;0.251769;0.49;482;75
1.41;229;1;256;1;0;3;16;25000;40960;0;1;.007811;NA;.038297;.055421;.055420;1.41;229;99
1.45;230;1;256;1;0;3;16;24000;40960;0;0;0.039557;NA;0.144727;0.244068;0.244067;0.50;484;78
1.44;230;1;256;1;0;3;16;24000;40960;0;1;.007193;NA;.036048;.057042;.057041;1.44;230;99
1.42;229;1;256;1;0;3;16;23000;40960;0;0;0.038333;NA;0.146222;0.237898;0.237897;0.49;482;75
1.44;230;1;256;1;0;3;16;23000;40960;0;1;.007353;NA;.035208;.054087;.054086;1.44;230;100
