nodes;program;c.domain;adv.model;protocol;partysize;comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;freqs(GHz);input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;30;0.76693;NA;NA;4.7387;NA;4.8e-05;3;0.765114;4.8e-05;3;0.766417;0.000116;5;0.000756157;NA;NA;NA;4.73842;14044;0.699666;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;40;1.33863;NA;NA;7.66726;NA;4.8e-05;3;1.33627;4.8e-05;3;1.33843;0.000116;5;0.000702928;NA;NA;NA;7.66698;24324;1.22683;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;50;2.05747;NA;NA;11.4086;NA;4.8e-05;3;2.05454;4.8e-05;3;2.05766;0.000116;5;0.00134307;NA;NA;NA;11.4083;37404;1.90497;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;60;2.96211;NA;NA;16.7925;NA;6.4e-05;4;0.917101;6.4e-05;4;2.96201;0.0002;8;0.00216005;NA;NA;NA;16.792;53287;2.73312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;70;3.88675;NA;NA;22.1595;NA;6.4e-05;4;1.869;6.4e-05;4;3.88645;0.0002;8;0.00165006;NA;NA;NA;22.159;71967;3.59649;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;80;5.07331;NA;NA;29.1689;NA;8e-05;5;1.05559;8e-05;5;5.07318;0.000284;11;0.00304345;NA;NA;NA;29.1683;93450;4.686;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;90;6.35431;NA;NA;36.9912;NA;9.6e-05;6;0.358866;9.6e-05;6;6.35489;0.000368;14;0.00463786;NA;NA;NA;36.9904;117733;5.83744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;100;7.95464;NA;NA;44.7966;NA;9.6e-05;6;1.85469;9.6e-05;6;7.95497;0.000368;14;0.00252137;NA;NA;NA;44.7957;144813;7.3498;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;110;9.61824;NA;NA;54.2445;NA;0.000112;7;1.45684;0.000112;7;9.61783;0.000452;17;0.0043936;NA;NA;NA;54.2434;174696;8.91811;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;120;11.28;NA;NA;64.5051;NA;0.000128;8;1.22808;0.000128;8;11.281;0.000536;20;0.00554225;NA;NA;NA;64.5039;207379;10.4456;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;130;13.2425;NA;NA;75.5786;NA;0.000144;9;1.16609;0.000144;9;13.2423;0.00062;23;0.00457806;NA;NA;NA;75.5772;242862;12.273;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;140;15.4043;NA;NA;87.4649;NA;0.00016;10;1.23738;0.00016;10;15.4044;0.000704;26;0.00483112;NA;NA;NA;87.4633;281145;14.2696;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;150;17.5001;NA;NA;100.164;NA;0.000176;11;1.48972;0.000176;11;17.5013;0.000788;29;0.0309674;NA;NA;NA;100.162;322228;16.188;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;160;19.8049;NA;NA;113.676;NA;0.000192;12;1.83749;0.000192;12;19.8054;0.000872;32;0.00773949;NA;NA;NA;113.674;366111;18.362;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;170;22.7862;NA;NA;128.83;NA;0.000224;14;0.434279;0.000224;14;22.7866;0.00104;38;0.0104603;NA;NA;NA;128.828;412797;21.1291;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;180;25.2429;NA;NA;143.968;NA;0.00024;15;1.09404;0.00024;15;25.2432;0.001124;41;0.00894175;NA;NA;NA;143.965;462280;23.3785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;190;28.2412;NA;NA;159.918;NA;0.000256;16;1.92138;0.000256;16;28.2421;0.001208;44;0.0100688;NA;NA;NA;159.915;514563;26.1527;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;200;31.7819;NA;NA;177.511;NA;0.000288;18;0.961124;0.000288;18;31.7821;0.001376;50;0.0122785;NA;NA;NA;177.508;569649;29.5121;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;10;0.134975;NA;NA;1.31998;NA;4.8e-05;3;0.132892;4.8e-05;3;0.134941;0.000116;5;0.00113765;NA;NA;NA;1.3197;1884;0.10842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;20;0.387288;NA;NA;2.62294;NA;4.8e-05;3;0.384496;4.8e-05;3;0.38756;0.000116;5;0.00131759;NA;NA;NA;2.62266;6564;0.34304;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;30;0.766853;NA;NA;4.7387;NA;4.8e-05;3;0.76457;4.8e-05;3;0.76675;0.000116;5;0.00119112;NA;NA;NA;4.73842;14044;0.696695;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;40;1.42382;NA;NA;7.66726;NA;4.8e-05;3;1.4215;4.8e-05;3;1.42356;0.000116;5;0.00110334;NA;NA;NA;7.66698;24324;1.30615;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;50;2.10588;NA;NA;11.4086;NA;4.8e-05;3;2.1033;4.8e-05;3;2.10558;0.000116;5;0.00127317;NA;NA;NA;11.4083;37404;1.94855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;60;3.03122;NA;NA;16.7925;NA;6.4e-05;4;0.901084;6.4e-05;4;3.0306;0.0002;8;0.00215536;NA;NA;NA;16.792;53287;2.80089;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;70;3.94353;NA;NA;22.1595;NA;6.4e-05;4;1.90624;6.4e-05;4;3.94347;0.0002;8;0.00181498;NA;NA;NA;22.159;71967;3.64548;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;80;5.2689;NA;NA;29.1689;NA;8e-05;5;1.07594;8e-05;5;5.26833;0.000284;11;0.00251003;NA;NA;NA;29.1683;93450;4.8643;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;90;6.64628;NA;NA;36.9912;NA;9.6e-05;6;0.368687;9.6e-05;6;6.64555;0.000368;14;0.00333935;NA;NA;NA;36.9904;117733;6.1285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;100;8.14486;NA;NA;44.7966;NA;9.6e-05;6;1.89424;9.6e-05;6;8.14443;0.000368;14;0.00363258;NA;NA;NA;44.7957;144813;7.52434;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;110;10.2549;NA;NA;54.2445;NA;0.000112;7;1.51322;0.000112;7;10.2553;0.000452;17;0.00395266;NA;NA;NA;54.2434;174696;9.50745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;120;11.814;NA;NA;64.5051;NA;0.000128;8;1.31625;0.000128;8;11.8134;0.000536;20;0.0053788;NA;NA;NA;64.5039;207379;10.9366;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;130;13.5455;NA;NA;75.5786;NA;0.000144;9;1.19605;0.000144;9;13.5458;0.00062;23;0.00528429;NA;NA;NA;75.5772;242862;12.5193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;140;15.9625;NA;NA;87.4649;NA;0.00016;10;1.33413;0.00016;10;15.9623;0.000704;26;0.0049771;NA;NA;NA;87.4633;281145;14.7668;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;150;18.2477;NA;NA;100.164;NA;0.000176;11;1.52712;0.000176;11;18.2484;0.000788;29;0.00917119;NA;NA;NA;100.162;322228;16.8513;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;160;20.8328;NA;NA;113.676;NA;0.000192;12;1.95149;0.000192;12;20.8331;0.000872;32;0.00974337;NA;NA;NA;113.674;366111;19.3029;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;170;23.1908;NA;NA;128.83;NA;0.000224;14;0.439773;0.000224;14;23.1905;0.00104;38;0.00834237;NA;NA;NA;128.828;412797;21.4136;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;180;25.9405;NA;NA;143.968;NA;0.00024;15;1.11196;0.00024;15;25.941;0.001124;41;0.00814545;NA;NA;NA;143.965;462280;23.9948;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;190;28.9949;NA;NA;159.918;NA;0.000256;16;1.95653;0.000256;16;28.9952;0.001208;44;0.0107257;NA;NA;NA;159.915;514563;26.8417;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.9;200;32.0266;NA;NA;177.511;NA;0.000288;18;0.975453;0.000288;18;32.0279;0.001376;50;0.0119387;NA;NA;NA;177.508;569649;29.6482;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;10;0.126168;NA;NA;1.31998;NA;4.8e-05;3;0.123941;4.8e-05;3;0.126117;0.000116;5;0.00167124;NA;NA;NA;1.3197;1884;0.0984361;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;20;0.404375;NA;NA;2.62294;NA;4.8e-05;3;0.402048;4.8e-05;3;0.404441;0.000116;5;0.00146552;NA;NA;NA;2.62266;6564;0.355958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;30;0.84778;NA;NA;4.7387;NA;4.8e-05;3;0.844939;4.8e-05;3;0.848033;0.000116;5;0.00115872;NA;NA;NA;4.73842;14044;0.772956;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;40;1.39893;NA;NA;7.66726;NA;4.8e-05;3;1.3965;4.8e-05;3;1.39873;0.000116;5;0.000850181;NA;NA;NA;7.66698;24324;1.28573;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;50;2.21;NA;NA;11.4086;NA;4.8e-05;3;2.20697;4.8e-05;3;2.21021;0.000116;5;0.0296902;NA;NA;NA;11.4083;37404;2.03792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;60;3.1109;NA;NA;16.7925;NA;6.4e-05;4;0.911943;6.4e-05;4;3.11133;0.0002;8;0.00186075;NA;NA;NA;16.792;53287;2.86484;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;70;4.33303;NA;NA;22.1595;NA;6.4e-05;4;2.08926;6.4e-05;4;4.3322;0.0002;8;0.00203358;NA;NA;NA;22.159;71967;4.01149;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;80;5.50332;NA;NA;29.1689;NA;8e-05;5;1.14966;8e-05;5;5.5032;0.000284;11;0.00201891;NA;NA;NA;29.1683;93450;5.07976;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;90;7.10855;NA;NA;36.9912;NA;9.6e-05;6;0.401655;9.6e-05;6;7.10791;0.000368;14;0.004077;NA;NA;NA;36.9904;117733;6.5689;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;100;8.60941;NA;NA;44.7966;NA;9.6e-05;6;2.03017;9.6e-05;6;8.60875;0.000368;14;0.00292596;NA;NA;NA;44.7957;144813;7.96522;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;110;10.5512;NA;NA;54.2445;NA;0.000112;7;1.63529;0.000112;7;10.5511;0.000452;17;0.0037467;NA;NA;NA;54.2434;174696;9.76792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;120;12.2873;NA;NA;64.5051;NA;0.000128;8;1.32788;0.000128;8;12.2876;0.000536;20;0.0046143;NA;NA;NA;64.5039;207379;11.3558;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;130;14.1373;NA;NA;75.5786;NA;0.000144;9;1.22758;0.000144;9;14.1375;0.00062;23;0.00453146;NA;NA;NA;75.5772;242862;13.0404;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;140;16.6106;NA;NA;87.4649;NA;0.00016;10;1.3456;0.00016;10;16.6102;0.000704;26;0.0069239;NA;NA;NA;87.4633;281145;15.3655;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;150;18.4556;NA;NA;100.164;NA;0.000176;11;1.54825;0.000176;11;18.4564;0.000788;29;0.0056376;NA;NA;NA;100.162;322228;17.0086;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;160;21.4571;NA;NA;113.676;NA;0.000192;12;2.00643;0.000192;12;21.4575;0.000872;32;0.008756;NA;NA;NA;113.674;366111;19.8507;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;170;25.0613;NA;NA;128.83;NA;0.000224;14;0.451393;0.000224;14;25.0619;0.00104;38;0.00933666;NA;NA;NA;128.828;412797;23.2162;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;180;27.5169;NA;NA;143.968;NA;0.00024;15;1.18801;0.00024;15;27.5181;0.001124;41;0.0103722;NA;NA;NA;143.965;462280;25.504;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;190;30.0347;NA;NA;159.918;NA;0.000256;16;2.06596;0.000256;16;30.0361;0.001208;44;0.0106311;NA;NA;NA;159.915;514563;27.7333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.8;200;32.9458;NA;NA;177.511;NA;0.000288;18;0.990643;0.000288;18;32.9468;0.001376;50;0.014998;NA;NA;NA;177.508;569649;30.4743;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;10;0.162419;NA;NA;1.31998;NA;4.8e-05;3;0.15957;4.8e-05;3;0.16302;0.000116;5;0.0316972;NA;NA;NA;1.3197;1884;0.13245;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;20;0.433165;NA;NA;2.62294;NA;4.8e-05;3;0.430132;4.8e-05;3;0.433407;0.000116;5;0.00121031;NA;NA;NA;2.62266;6564;0.384907;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;30;0.875168;NA;NA;4.7387;NA;4.8e-05;3;0.872822;4.8e-05;3;0.874709;0.000116;5;0.00133094;NA;NA;NA;4.73842;14044;0.796653;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;40;1.5918;NA;NA;7.66726;NA;4.8e-05;3;1.58903;4.8e-05;3;1.59168;0.000116;5;0.00125904;NA;NA;NA;7.66698;24324;1.47037;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;50;2.34698;NA;NA;11.4086;NA;4.8e-05;3;2.3444;4.8e-05;3;2.34639;0.000116;5;0.00147014;NA;NA;NA;11.4083;37404;2.17426;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;60;3.40956;NA;NA;16.7925;NA;6.4e-05;4;1.0372;6.4e-05;4;3.40971;0.0002;8;0.00180521;NA;NA;NA;16.792;53287;3.14782;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
todd,ned,rod;35_set_intersection;BINARY;malhonest;malicious-rep-bin;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.7;70;4.45991;NA;NA;22.1595;NA;6.4e-05;4;2.13936;6.4e-05;4;4.45954;0.0002;8;0.00227674;NA;NA;NA;22.159;71967;4.12448;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
