comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.44;230;1;128;1;0;6;40;4096;0;0;0.003715;NA;0.008141;0.895808;0.895807;1.05;23;3
1.43;231;1;128;1;0;6;40;4096;0;1;.000529;NA;.001173;.216956;.216956;1.43;231;99
1.44;230;1;128;1;0;6;40;8192;0;0;0.004760;NA;0.010526;1.219941;1.219940;1.38;43;3
1.46;231;1;128;1;0;6;40;8192;0;1;.000517;NA;.001544;.302356;.302356;1.46;231;99
1.45;231;1;128;1;0;6;40;40960;0;0;0.013072;NA;0.032726;5.208216;5.208216;5.43;203;3
1.42;230;1;128;1;0;6;40;40960;0;1;0.012273;NA;0.027385;10.902464;10.902463;1.42;230;100
1.46;230;1;128;1;0;6;60;4096;0;0;0.003644;NA;0.007751;1.334351;1.334350;1.54;23;2
1.47;229;1;128;1;0;6;60;4096;0;1;.000528;NA;.001205;.305874;.305873;1.47;229;99
1.47;230;1;128;1;0;6;60;8192;0;0;0.002813;NA;0.007943;1.577348;1.577346;1.81;43;3
1.45;229;1;128;1;0;6;60;8192;0;1;.000444;NA;.001747;.425342;.425342;1.45;229;99
1.46;230;1;128;1;0;6;60;40960;0;0;0.013133;NA;0.032368;6.071881;6.071880;6.40;203;2
1.47;230;1;128;1;0;6;60;40960;0;1;0.012414;NA;0.046635;20.917732;20.917731;1.47;230;99
1.47;234;1;128;1;0;6;80;4096;0;0;0.003584;NA;0.007913;1.744903;1.744902;2.02;23;2
1.44;230;1;128;1;0;6;80;4096;0;1;0.003388;NA;0.005018;4.234813;4.234812;1.44;230;99
1.47;229;1;128;1;0;6;80;8192;0;0;0.002856;NA;0.008456;2.099857;2.099856;2.39;43;2
1.46;230;1;128;1;0;6;80;8192;0;1;0.002778;NA;0.007642;5.719756;5.719755;1.46;230;100
1.43;231;1;128;1;0;6;80;40960;0;0;0.013392;NA;0.034123;6.600500;6.600498;6.99;203;2
1.46;230;1;128;1;0;6;80;40960;0;1;0.012105;NA;0.024944;28.088955;28.088954;1.46;230;100
1.44;229;1;128;1;0;6;100;4096;0;0;0.003681;NA;0.007633;2.144213;2.144211;2.48;23;1
1.46;231;1;128;1;0;6;100;4096;0;1;0.003363;NA;0.006177;6.398169;6.398168;1.46;231;99
1.46;230;1;128;1;0;6;100;8192;0;0;0.002877;NA;0.008091;2.420035;2.420034;2.77;43;2
1.46;230;1;128;1;0;6;100;8192;0;1;.000447;NA;.001282;.491312;.491312;1.46;230;100
1.45;229;1;128;1;0;6;100;40960;0;0;0.014198;NA;0.031815;9.804696;9.804695;10.25;203;1
1.45;230;1;128;1;0;6;100;40960;0;1;0.012660;NA;0.036145;19.644400;19.644399;1.45;230;99
1.46;230;1;128;1;0;6;300;4096;0;0;0.003644;NA;0.008022;6.305975;6.305974;7.24;23;0
1.47;230;1;128;1;0;6;300;4096;0;1;0.003248;NA;0.005953;15.021330;15.021329;1.47;230;99
1.46;236;1;128;1;0;6;300;8192;0;0;0.002867;NA;0.009340;7.822736;7.822735;8.77;43;0
1.45;229;1;128;1;0;6;300;8192;0;1;0.002681;NA;0.005709;17.306012;17.306011;1.45;229;99
1.45;230;1;128;1;0;6;300;40960;0;0;0.012671;NA;0.031883;27.814981;27.814979;28.86;203;0
1.43;231;1;128;1;0;6;300;40960;0;1;0.012206;NA;0.024259;63.437319;63.437317;1.43;231;99
1.46;230;1;128;1;0;6;500;4096;0;0;0.003391;NA;0.008463;10.016317;10.016315;11.55;23;0
1.46;230;1;128;1;0;6;500;4096;0;1;0.003338;NA;0.006600;24.953535;24.953534;1.46;230;99
1.44;231;1;128;1;0;6;500;8192;0;0;0.002898;NA;0.009148;12.151429;12.151427;13.71;45;0
1.47;233;1;128;1;0;6;500;8192;0;1;0.002646;NA;0.006668;35.906758;35.906757;1.47;233;99
1.47;230;1;128;1;0;6;500;40960;0;0;0.012912;NA;0.034208;39.083038;39.083037;40.73;203;0
1.47;234;1;128;1;0;6;500;40960;0;1;0.012278;NA;0.023724;103.067841;103.067840;1.47;234;99
1.47;229;1;128;1;0;6;1000;4096;0;0;0.003782;NA;0.008146;20.669077;20.669076;23.70;23;0
1.47;230;1;128;1;0;6;1000;4096;0;1;0.003250;NA;0.006471;41.994885;41.994884;1.47;230;100
1.46;230;1;128;1;0;6;1000;8192;0;0;0.002856;NA;0.008017;28.023449;28.023448;31.08;43;0
1.45;230;1;128;1;0;6;1000;8192;0;1;0.002557;NA;0.010899;64.000422;64.000421;1.45;230;99
1.46;230;1;128;1;0;6;1000;40960;0;0;0.013137;NA;0.033350;78.083351;78.083349;81.23;203;0
1.44;230;1;128;1;0;6;1000;40960;0;1;0.012447;NA;0.024871;192.078633;192.078632;1.44;230;99
1.52;233;1;256;1;0;1;1;4096;0;0;0.005173;NA;0.029767;0.073723;0.073722;0.13;67;63
1.49;233;1;256;1;0;1;1;4096;0;1;.000651;NA;.004841;.013827;.013827;1.49;233;99
1.50;232;1;256;1;0;1;1;8192;0;0;0.004785;NA;0.053066;0.112744;0.112743;0.19;130;52
1.48;232;1;256;1;0;1;1;8192;0;1;.000795;NA;.009146;.021632;.021632;1.48;232;99
1.49;232;1;256;1;0;1;1;40960;0;0;0.026227;NA;0.223239;0.328759;0.328758;0.57;639;80
1.51;232;1;256;1;0;1;1;40960;0;1;.004629;NA;.041720;.086748;.086748;1.51;232;99
1.47;232;1;256;1;0;1;5;4096;0;0;0.005276;NA;0.030725;0.292037;0.292037;0.36;67;23
1.48;233;1;256;1;0;1;5;4096;0;1;.000770;NA;.005234;.049223;.049223;1.48;233;99
1.51;232;1;256;1;0;1;5;8192;0;0;0.004827;NA;0.048706;0.373015;0.373014;0.46;131;20
