comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.37;230;1;1.8;256;1;0;5;8192;0;0;0.010467;NA;0.033697;0.050314;0.050314;0.13;115;83
1.39;231;1;1.8;256;1;0;5;8192;0;1;.001979;NA;.006588;.008786;.008786;1.39;231;99
1.39;230;1;1.8;256;1;0;5;40960;0;0;0.056357;NA;0.173968;0.231575;0.231574;0.58;562;90
1.37;231;1;1.8;256;1;0;5;40960;0;1;.010787;NA;.033339;.043601;.043601;1.37;231;99
1.37;229;1;1.8;256;1;0;6;4096;0;0;0.003227;NA;0.007894;0.013056;0.013055;0.05;43;90
1.38;231;1;1.8;256;1;0;6;4096;0;1;.000510;NA;.001305;.002291;.002291;1.38;231;99
1.36;229;1;1.8;256;1;0;6;8192;0;0;0.005990;NA;0.014663;0.021337;0.021337;0.09;83;92
1.36;230;1;1.8;256;1;0;6;8192;0;1;.000957;NA;.002286;.003749;.003749;1.36;230;99
1.37;231;1;1.8;256;1;0;6;40960;0;0;0.029255;NA;0.065847;0.100898;0.100897;0.42;403;91
1.37;230;1;1.8;256;1;0;6;40960;0;1;.005371;NA;.012184;.018030;.018030;1.37;230;99
1.42;228;1;1.6;64;1;0;1;4096;0;0;0.002617;NA;0.014177;0.013122;0.013121;0.03;19;87
1.43;228;1;1.6;64;1;0;1;4096;0;1;.000420;NA;.002302;.002157;.002157;1.43;228;99
1.43;228;1;1.6;64;1;0;1;8192;0;0;0.004698;NA;0.026529;0.023502;0.023502;0.04;35;106
1.41;228;1;1.6;64;1;0;1;8192;0;1;.000752;NA;.004245;.003968;.003968;1.41;228;99
1.42;231;1;1.6;64;1;0;1;40960;0;0;0.019850;NA;0.111993;0.095695;0.095695;0.18;164;108
1.42;228;1;1.6;64;1;0;1;40960;0;1;.003398;NA;.018911;.018255;.018255;1.42;228;99
1.41;227;1;1.6;64;1;0;2;4096;0;0;0.003423;NA;0.012957;0.015151;0.015150;0.03;21;77
1.40;227;1;1.6;64;1;0;2;4096;0;1;.000536;NA;.001878;.002387;.002387;1.40;227;99
1.41;227;1;1.6;64;1;0;2;8192;0;0;0.006824;NA;0.024205;0.026044;0.026043;0.05;39;96
1.39;227;1;1.6;64;1;0;2;8192;0;1;.000932;NA;.003486;.004390;.004390;1.39;227;99
1.40;226;1;1.6;64;1;0;2;40960;0;0;0.030427;NA;0.110370;0.111997;0.111996;0.21;183;99
1.40;228;1;1.6;64;1;0;2;40960;0;1;.004326;NA;.016820;.020205;.020205;1.40;228;99
1.38;225;1;1.6;64;1;0;3;4096;0;0;0.002535;NA;0.008604;0.014189;0.014188;0.02;15;77
1.37;225;1;1.6;64;1;0;3;4096;0;1;.000472;NA;.001498;.002210;.002210;1.37;225;100
1.37;224;1;1.6;64;1;0;3;8192;0;0;0.004298;NA;0.015921;0.024209;0.024208;0.05;27;72
1.37;226;1;1.6;64;1;0;3;8192;0;1;.000886;NA;.002791;.004020;.004020;1.37;226;99
1.36;226;1;1.6;64;1;0;3;40960;0;0;0.020495;NA;0.065337;0.109904;0.109903;0.20;125;77
1.35;226;1;1.6;64;1;0;3;40960;0;1;.004230;NA;.013129;.018231;.018231;1.35;226;99
1.37;225;1;1.6;64;1;0;4;4096;0;0;0.002057;NA;0.006873;0.013926;0.013925;0.03;15;58
1.35;226;1;1.6;64;1;0;4;4096;0;1;.000433;NA;.001329;.001999;.001999;1.35;226;99
1.35;225;1;1.6;64;1;0;4;8192;0;0;0.004499;NA;0.013597;0.022082;0.022081;0.04;27;77
1.37;228;1;1.6;64;1;0;4;8192;0;1;.000824;NA;.002373;.003501;.003501;1.37;228;100
1.36;224;1;1.6;64;1;0;4;40960;0;0;0.023153;NA;0.056605;0.078232;0.078231;0.17;123;87
1.36;225;1;1.6;64;1;0;4;40960;0;1;.004272;NA;.009901;.013813;.013813;1.36;225;99
1.37;225;1;1.6;64;1;0;5;4096;0;0;0.002396;NA;0.009643;0.013809;0.013807;0.02;17;84
1.37;226;1;1.6;64;1;0;5;4096;0;1;.000464;NA;.001543;.002299;.002299;1.37;226;99
1.37;225;1;1.6;64;1;0;5;8192;0;0;0.004836;NA;0.016893;0.024085;0.024084;0.05;31;72
1.37;226;1;1.6;64;1;0;5;8192;0;1;.000845;NA;.002768;.003778;.003778;1.37;226;99
1.35;226;1;1.6;64;1;0;5;40960;0;0;0.022985;NA;0.088079;0.109089;0.109088;0.20;143;88
1.36;225;1;1.6;64;1;0;5;40960;0;1;.004554;NA;.013249;.018084;.018084;1.36;225;99
1.37;226;1;1.6;64;1;0;6;4096;0;0;0.001254;NA;0.003433;0.006446;0.006445;0.01;13;72
1.35;226;1;1.6;64;1;0;6;4096;0;1;.000205;NA;.000559;.000876;.000875;1.35;226;99
1.38;226;1;1.6;64;1;0;6;8192;0;0;0.002028;NA;0.004782;0.008404;0.008403;0.02;23;84
1.37;225;1;1.6;64;1;0;6;8192;0;1;.000323;NA;.000864;.001481;.001481;1.37;225;99
1.37;225;1;1.6;64;1;0;6;40960;0;0;0.009380;NA;0.027076;0.036671;0.036671;0.11;103;91
1.36;225;1;1.6;64;1;0;6;40960;0;1;.001275;NA;.003912;.005304;.005304;1.36;225;100
1.44;232;1;1.6;128;1;0;1;4096;0;0;0.003349;NA;0.022192;0.017167;0.017166;0.04;35;100
1.45;232;1;1.6;128;1;0;1;4096;0;1;.000636;NA;.003362;.003170;.003170;1.45;232;99
1.44;232;1;1.6;128;1;0;1;8192;0;0;0.006799;NA;0.035989;0.031814;0.031813;0.08;67;102
1.44;233;1;1.6;128;1;0;1;8192;0;1;.001175;NA;.006091;.006011;.006011;1.44;233;99
1.44;232;1;1.6;128;1;0;1;40960;0;0;0.032103;NA;0.160713;0.131796;0.131795;0.34;321;108
1.45;232;1;1.6;128;1;0;1;40960;0;1;.005429;NA;.028833;.030399;.030399;1.45;232;99
1.41;232;1;1.6;128;1;0;2;4096;0;0;0.004544;NA;0.019340;0.021435;0.021434;0.05;39;85
1.43;232;1;1.6;128;1;0;2;4096;0;1;.000631;NA;.002791;.003753;.003753;1.43;232;99
1.42;231;1;1.6;128;1;0;2;8192;0;0;0.008905;NA;0.037264;0.038720;0.038719;0.09;77;92
1.43;231;1;1.6;128;1;0;2;8192;0;1;.001183;NA;.005041;.006765;.006765;1.43;231;100
1.43;231;1;1.6;128;1;0;2;40960;0;0;0.043263;NA;0.170115;0.171559;0.171558;0.39;364;99
1.42;230;1;1.6;128;1;0;2;40960;0;1;.005917;NA;.028069;.034049;.034049;1.42;230;99
1.39;231;1;1.6;128;1;0;3;4096;0;0;0.003640;NA;0.011323;0.020244;0.020243;0.05;27;68
1.38;230;1;1.6;128;1;0;3;4096;0;1;.000637;NA;.002198;.003223;.003222;1.38;230;99
1.40;231;1;1.6;128;1;0;3;8192;0;0;0.007097;NA;0.018356;0.031399;0.031398;0.07;51;83
1.40;230;1;1.6;128;1;0;3;8192;0;1;.001202;NA;.003824;.005664;.005664;1.40;230;99
1.39;231;1;1.6;128;1;0;3;40960;0;0;0.033821;NA;0.090181;0.163184;0.163183;0.37;243;80
1.40;231;1;1.6;128;1;0;3;40960;0;1;.006536;NA;.020993;.028610;.028609;1.40;231;99
1.40;229;1;1.6;128;1;0;4;4096;0;0;0.003562;NA;0.010773;0.018461;0.018460;0.04;27;81
1.38;230;1;1.6;128;1;0;4;4096;0;1;.000603;NA;.002175;.002974;.002974;1.38;230;99
1.40;230;1;1.6;128;1;0;4;8192;0;0;0.005895;NA;0.018777;0.030578;0.030578;0.08;51;76
1.39;230;1;1.6;128;1;0;4;8192;0;1;.001221;NA;.003479;.005114;.005114;1.39;230;99
1.38;229;1;1.6;128;1;0;4;40960;0;0;0.032400;NA;0.086941;0.133238;0.133237;0.35;242;84
1.39;230;1;1.6;128;1;0;4;40960;0;1;.006329;NA;.016869;.023142;.023142;1.39;230;99
1.40;231;1;1.6;128;1;0;5;4096;0;0;0.003675;NA;0.012097;0.020203;0.020202;0.04;31;80
1.39;231;1;1.6;128;1;0;5;4096;0;1;.000634;NA;.002146;.003003;.003003;1.39;231;99
1.39;231;1;1.6;128;1;0;5;8192;0;0;0.006955;NA;0.021338;0.032611;0.032610;0.08;59;80
1.41;230;1;1.6;128;1;0;5;8192;0;1;.001235;NA;.003924;.005475;.005475;1.41;230;100
1.40;231;1;1.6;128;1;0;5;40960;0;0;0.033761;NA;0.116851;0.156655;0.156654;0.37;283;88
1.40;230;1;1.6;128;1;0;5;40960;0;1;.006428;NA;.021907;.028202;.028202;1.40;230;99
1.39;229;1;1.6;128;1;0;6;4096;0;0;0.002675;NA;0.005695;0.009249;0.009248;0.03;23;90
1.38;229;1;1.6;128;1;0;6;4096;0;1;.000427;NA;.000799;.001372;.001372;1.38;229;99
1.39;230;1;1.6;128;1;0;6;8192;0;0;0.004708;NA;0.010047;0.014098;0.014097;0.05;43;93
1.40;230;1;1.6;128;1;0;6;8192;0;1;.000788;NA;.001420;.002337;.002337;1.40;230;99
1.39;230;1;1.6;128;1;0;6;40960;0;0;0.020850;NA;0.043781;0.061708;0.061707;0.27;203;90
1.39;230;1;1.6;128;1;0;6;40960;0;1;.003543;NA;.007232;.010424;.010424;1.39;230;99
1.42;232;1;1.6;256;1;0;1;4096;0;0;0.004125;NA;0.028020;0.023979;0.023979;0.07;67;94
1.41;234;1;1.6;256;1;0;1;4096;0;1;.000729;NA;.005067;.005068;.005067;1.41;234;99
1.42;232;1;1.6;256;1;0;1;8192;0;0;0.007976;NA;0.050652;0.038598;0.038597;0.11;130;110
1.41;232;1;1.6;256;1;0;1;8192;0;1;.001380;NA;.009430;.009510;.009510;1.41;232;100
1.43;232;1;1.6;256;1;0;1;40960;0;0;0.040630;NA;0.231853;0.178199;0.178198;0.51;638;110
1.43;232;1;1.6;256;1;0;1;40960;0;1;.007277;NA;.044382;.052401;.052401;1.43;232;99
1.40;231;1;1.6;256;1;0;2;4096;0;0;0.006783;NA;0.028059;0.030014;0.030013;0.07;75;93
1.41;231;1;1.6;256;1;0;2;4096;0;1;.000847;NA;.003979;.005410;.005410;1.41;231;99
1.41;231;1;1.6;256;1;0;2;8192;0;0;0.012638;NA;0.049931;0.054640;0.054639;0.13;147;95
1.40;231;1;1.6;256;1;0;2;8192;0;1;.001654;NA;.008702;.010872;.010872;1.40;231;99
1.41;232;1;1.6;256;1;0;2;40960;0;0;0.066346;NA;0.243177;0.257679;0.257678;0.62;723;97
1.41;231;1;1.6;256;1;0;2;40960;0;1;.008977;NA;.042652;.052044;.052044;1.41;231;99
1.38;230;1;1.6;256;1;0;3;4096;0;0;0.005781;NA;0.014806;0.029996;0.029995;0.07;51;73
1.36;230;1;1.6;256;1;0;3;4096;0;1;.001064;NA;.003354;.004975;.004975;1.36;230;99
1.38;231;1;1.6;256;1;0;3;8192;0;0;0.011015;NA;0.025976;0.056545;0.056544;0.13;101;76
1.36;230;1;1.6;256;1;0;3;8192;0;1;.001981;NA;.006661;.009816;.009816;1.36;230;99
1.39;231;1;1.6;256;1;0;3;40960;0;0;0.056381;NA;0.129825;0.251057;0.251056;0.61;482;79
1.37;231;1;1.6;256;1;0;3;40960;0;1;.010875;NA;.033767;.045813;.045813;1.37;231;99
1.38;229;1;1.6;256;1;0;4;4096;0;0;0.005100;NA;0.013604;0.027046;0.027045;0.07;51;70
1.35;229;1;1.6;256;1;0;4;4096;0;1;.001045;NA;.002905;.004196;.004196;1.35;229;99
1.38;230;1;1.6;256;1;0;4;8192;0;0;0.010532;NA;0.025462;0.044541;0.044541;0.12;99;84
1.38;230;1;1.6;256;1;0;4;8192;0;1;.002014;NA;.005371;.007746;.007746;1.38;230;99
1.36;230;1;1.6;256;1;0;4;40960;0;0;0.053331;NA;0.134307;0.210877;0.210877;0.57;481;84
1.36;234;1;1.6;256;1;0;4;40960;0;1;.010649;NA;.027892;.039376;.039376;1.36;234;99
1.39;231;1;1.6;256;1;0;5;4096;0;0;0.006074;NA;0.015722;0.026468;0.026467;0.07;59;75
1.38;231;1;1.6;256;1;0;5;4096;0;1;.001000;NA;.003262;.004781;.004781;1.38;231;100
1.37;230;1;1.6;256;1;0;5;8192;0;0;0.010811;NA;0.031378;0.048758;0.048757;0.12;115;85
1.38;231;1;1.6;256;1;0;5;8192;0;1;.002140;NA;.006561;.008977;.008977;1.38;231;99
1.39;231;1;1.6;256;1;0;5;40960;0;0;0.056190;NA;0.174349;0.241711;0.241710;0.60;562;87
1.37;230;1;1.6;256;1;0;5;40960;0;1;.010738;NA;.033932;.043949;.043949;1.37;230;99
1.37;231;1;1.6;256;1;0;6;4096;0;0;0.003214;NA;0.008338;0.014846;0.014845;0.05;43;84
1.37;231;1;1.6;256;1;0;6;4096;0;1;.000543;NA;.001193;.002073;.002073;1.37;231;100
1.36;229;1;1.6;256;1;0;6;8192;0;0;0.006039;NA;0.014709;0.029252;0.029251;0.10;83;84
1.37;229;1;1.6;256;1;0;6;8192;0;1;.000953;NA;.002322;.003818;.003818;1.37;229;99
1.36;230;1;1.6;256;1;0;6;40960;0;0;0.030486;NA;0.065710;0.104406;0.104405;0.42;403;90
1.36;230;1;1.6;256;1;0;6;40960;0;1;.005279;NA;.012717;.018077;.018077;1.36;230;99
