comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);freqs(GHz);datatype;optshare;packbool;protocol;bandwidths(Mbs);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.37;229;1;2.2;256;1;0;4;25000;40960;0;1;.007342;NA;.021510;.040844;.040844;1.37;229;99
1.37;230;1;2.2;256;1;0;4;24000;40960;0;0;0.039448;NA;0.095477;0.170567;0.170566;0.38;481;80
1.36;231;1;2.2;256;1;0;4;24000;40960;0;1;.007287;NA;.022569;.043240;.043240;1.36;231;100
1.36;230;1;2.2;256;1;0;4;23000;40960;0;0;0.039247;NA;0.095800;0.166771;0.166770;0.39;481;79
1.37;230;1;2.2;256;1;0;4;23000;40960;0;1;.007320;NA;.022181;.045126;.045126;1.37;230;99
1.37;229;1;2.2;256;1;0;4;22000;40960;0;0;0.038423;NA;0.099152;0.177745;0.177744;0.40;481;78
1.37;229;1;2.2;256;1;0;4;22000;40960;0;1;.007302;NA;.022249;.046596;.046595;1.37;229;99
1.35;231;1;2.2;256;1;0;4;21000;40960;0;0;0.037581;NA;0.096232;0.168019;0.168019;0.38;481;79
1.37;230;1;2.2;256;1;0;4;21000;40960;0;1;.007380;NA;.021733;.048335;.048335;1.37;230;99
1.36;229;1;2.2;256;1;0;4;20000;40960;0;0;0.039873;NA;0.096509;0.169061;0.169061;0.39;481;80
1.36;231;1;2.2;256;1;0;4;20000;40960;0;1;.007379;NA;.021055;.051418;.051418;1.36;231;99
1.36;230;1;2.2;256;1;0;4;19000;40960;0;0;0.038512;NA;0.095308;0.176499;0.176498;0.39;481;79
1.37;230;1;2.2;256;1;0;4;19000;40960;0;1;.007282;NA;.021960;.053458;.053458;1.37;230;99
1.37;232;1;2.2;256;1;0;4;18000;40960;0;0;0.038255;NA;0.096307;0.193675;0.193674;0.42;481;74
1.37;230;1;2.2;256;1;0;4;18000;40960;0;1;.007264;NA;.021778;.056033;.056033;1.37;230;100
1.37;229;1;2.2;256;1;0;4;17000;40960;0;0;0.037347;NA;0.093857;0.181699;0.181698;0.40;481;77
1.37;230;1;2.2;256;1;0;4;17000;40960;0;1;.007355;NA;.021141;.056627;.056627;1.37;230;99
1.37;229;1;2.2;256;1;0;4;16000;40960;0;0;0.039043;NA;0.099535;0.202912;0.202911;0.42;481;74
1.36;231;1;2.2;256;1;0;4;16000;40960;0;1;.007299;NA;.022061;.061278;.061278;1.36;231;99
1.38;230;1;2.2;256;1;0;4;15000;40960;0;0;0.037605;NA;0.095721;0.210705;0.210705;0.42;481;72
1.36;230;1;2.2;256;1;0;4;15000;40960;0;1;.007317;NA;.020921;.064210;.064210;1.36;230;99
1.36;231;1;2.2;256;1;0;4;14000;40960;0;0;0.039263;NA;0.096677;0.212557;0.212556;0.43;481;73
1.36;230;1;2.2;256;1;0;4;14000;40960;0;1;.007272;NA;.021305;.067664;.067664;1.36;230;99
1.37;229;1;2.2;256;1;0;4;13000;40960;0;0;0.038644;NA;0.094534;0.218296;0.218296;0.44;481;70
1.36;231;1;2.2;256;1;0;4;13000;40960;0;1;.007361;NA;.020549;.074426;.074426;1.36;231;99
1.36;230;1;2.2;256;1;0;4;12000;40960;0;0;0.037486;NA;0.095871;0.229471;0.229470;0.44;485;70
1.37;230;1;2.2;256;1;0;4;12000;40960;0;1;.007305;NA;.021112;.077910;.077910;1.37;230;99
1.36;230;1;2.2;256;1;0;4;11000;40960;0;0;0.037622;NA;0.097100;0.241059;0.241058;0.46;483;68
1.36;230;1;2.2;256;1;0;4;11000;40960;0;1;.007318;NA;.021229;.083505;.083505;1.36;230;99
1.37;230;1;2.2;256;1;0;4;10000;40960;0;0;0.037248;NA;0.095680;0.261231;0.261230;0.47;481;65
1.36;230;1;2.2;256;1;0;4;10000;40960;0;1;.007358;NA;.021423;.089652;.089652;1.36;230;99
1.36;229;1;2.2;256;1;0;4;9000;40960;0;0;0.037497;NA;0.103790;0.274391;0.274390;0.49;481;63
1.36;229;1;2.2;256;1;0;4;9000;40960;0;1;.007323;NA;.020047;.098066;.098066;1.36;229;99
1.36;230;1;2.2;256;1;0;4;8000;40960;0;0;0.036211;NA;0.097421;0.301122;0.301122;0.52;481;60
1.38;231;1;2.2;256;1;0;4;8000;40960;0;1;.007298;NA;.020756;.112890;.112889;1.38;231;100
1.38;230;1;2.2;256;1;0;5;25000;40960;0;0;0.039156;NA;0.130483;0.181180;0.181180;0.39;562;87
1.37;230;1;2.2;256;1;0;5;25000;40960;0;1;.007433;NA;.027576;.045175;.045175;1.37;230;99
1.37;231;1;2.2;256;1;0;5;24000;40960;0;0;0.037377;NA;0.131184;0.192499;0.192499;0.40;564;85
1.38;231;1;2.2;256;1;0;5;24000;40960;0;1;.007412;NA;.028367;.047446;.047446;1.38;231;99
1.39;231;1;2.2;256;1;0;5;23000;40960;0;0;0.037784;NA;0.129014;0.196748;0.196748;0.42;562;82
1.38;231;1;2.2;256;1;0;5;23000;40960;0;1;.007354;NA;.026903;.047253;.047253;1.38;231;99
1.37;231;1;2.2;256;1;0;5;22000;40960;0;0;0.038866;NA;0.129964;0.198808;0.198808;0.41;562;82
1.37;231;1;2.2;256;1;0;5;22000;40960;0;1;.007429;NA;.027385;.046737;.046737;1.37;231;99
1.37;230;1;2.2;256;1;0;5;21000;40960;0;0;0.039932;NA;0.129291;0.205981;0.205981;0.43;562;81
1.38;231;1;2.2;256;1;0;5;21000;40960;0;1;.007378;NA;.026675;.052622;.052622;1.38;231;99
1.37;231;1;2.2;256;1;0;5;20000;40960;0;0;0.038533;NA;0.130656;0.204238;0.204237;0.42;562;81
1.37;232;1;2.2;256;1;0;5;20000;40960;0;1;.007359;NA;.028437;.051271;.051271;1.37;232;100
1.38;232;1;2.2;256;1;0;5;19000;40960;0;0;0.037042;NA;0.132571;0.200867;0.200867;0.42;562;82
1.37;231;1;2.2;256;1;0;5;19000;40960;0;1;.007403;NA;.026216;.055908;.055908;1.37;231;99
1.37;231;1;2.2;256;1;0;5;18000;40960;0;0;0.039132;NA;0.127108;0.200071;0.200070;0.42;562;81
1.38;230;1;2.2;256;1;0;5;18000;40960;0;1;.007395;NA;.027815;.056784;.056784;1.38;230;99
1.39;230;1;2.2;256;1;0;5;17000;40960;0;0;0.039815;NA;0.128872;0.206598;0.206597;0.42;562;81
1.37;230;1;2.2;256;1;0;5;17000;40960;0;1;.007391;NA;.027667;.059928;.059928;1.37;230;99
1.39;230;1;2.2;256;1;0;5;16000;40960;0;0;0.036921;NA;0.128081;0.219116;0.219115;0.44;564;78
1.37;231;1;2.2;256;1;0;5;16000;40960;0;1;.007379;NA;.026962;.062194;.062194;1.37;231;100
1.37;230;1;2.2;256;1;0;5;15000;40960;0;0;0.039155;NA;0.128209;0.223762;0.223761;0.44;562;78
1.36;231;1;2.2;256;1;0;5;15000;40960;0;1;.007390;NA;.026418;.064598;.064598;1.36;231;99
1.37;233;1;2.2;256;1;0;5;14000;40960;0;0;0.036264;NA;0.128093;0.235618;0.235617;0.45;562;75
1.37;231;1;2.2;256;1;0;5;14000;40960;0;1;.007359;NA;.026731;.070334;.070334;1.37;231;100
1.37;231;1;2.2;256;1;0;5;13000;40960;0;0;0.040058;NA;0.129998;0.238337;0.238336;0.46;562;76
1.38;231;1;2.2;256;1;0;5;13000;40960;0;1;.007391;NA;.026458;.075256;.075256;1.38;231;99
1.37;230;1;2.2;256;1;0;5;12000;40960;0;0;0.041048;NA;0.128672;0.249444;0.249443;0.47;564;73
1.37;230;1;2.2;256;1;0;5;12000;40960;0;1;.007388;NA;.026571;.080336;.080335;1.37;230;99
1.37;231;1;2.2;256;1;0;5;11000;40960;0;0;0.038550;NA;0.127200;0.260657;0.260657;0.48;562;71
1.38;230;1;2.2;256;1;0;5;11000;40960;0;1;.007440;NA;.026498;.086870;.086870;1.38;230;99
1.39;231;1;2.2;256;1;0;5;10000;40960;0;0;0.038733;NA;0.130698;0.281053;0.281052;0.50;562;68
1.38;231;1;2.2;256;1;0;5;10000;40960;0;1;.007401;NA;.026400;.095682;.095682;1.38;231;99
1.38;231;1;2.2;256;1;0;5;9000;40960;0;0;0.038958;NA;0.133711;0.304699;0.304698;0.52;562;66
1.37;230;1;2.2;256;1;0;5;9000;40960;0;1;.007417;NA;.025277;.102785;.102785;1.37;230;99
1.37;230;1;2.2;256;1;0;5;8000;40960;0;0;0.039693;NA;0.129046;0.334111;0.334110;0.55;562;62
1.38;231;1;2.2;256;1;0;5;8000;40960;0;1;.007446;NA;.025902;.113184;.113184;1.38;231;100
1.36;229;1;2.2;256;1;0;6;25000;40960;0;0;0.020254;NA;0.046216;0.072730;0.072729;0.27;403;90
1.36;230;1;2.2;256;1;0;6;25000;40960;0;1;.003663;NA;.009113;.015833;.015833;1.36;230;99
1.37;230;1;2.2;256;1;0;6;24000;40960;0;0;0.019913;NA;0.046024;0.072446;0.072445;0.26;403;89
1.37;230;1;2.2;256;1;0;6;24000;40960;0;1;.003700;NA;.009672;.016029;.016028;1.37;230;99
1.37;229;1;2.2;256;1;0;6;23000;40960;0;0;0.020219;NA;0.046102;0.072971;0.072970;0.27;403;89
1.37;230;1;2.2;256;1;0;6;23000;40960;0;1;.003699;NA;.009305;.017175;.017175;1.37;230;99
1.37;229;1;2.2;256;1;0;6;22000;40960;0;0;0.020511;NA;0.045805;0.077766;0.077765;0.27;403;87
1.36;230;1;2.2;256;1;0;6;22000;40960;0;1;.003795;NA;.009027;.016507;.016507;1.36;230;99
1.37;230;1;2.2;256;1;0;6;21000;40960;0;0;0.020203;NA;0.046476;0.072955;0.072954;0.27;403;89
1.35;231;1;2.2;256;1;0;6;21000;40960;0;1;.003679;NA;.009006;.016668;.016668;1.35;231;100
1.37;230;1;2.2;256;1;0;6;20000;40960;0;0;0.020306;NA;0.046324;0.075241;0.075240;0.27;403;88
1.36;229;1;2.2;256;1;0;6;20000;40960;0;1;.003680;NA;.009170;.017302;.017301;1.36;229;99
1.36;229;1;2.2;256;1;0;6;19000;40960;0;0;0.020351;NA;0.045745;0.076468;0.076467;0.27;403;87
1.37;230;1;2.2;256;1;0;6;19000;40960;0;1;.003647;NA;.009121;.018651;.018650;1.37;230;99
1.36;231;1;2.2;256;1;0;6;18000;40960;0;0;0.019600;NA;0.046592;0.078023;0.078023;0.27;403;87
1.38;230;1;2.2;256;1;0;6;18000;40960;0;1;.003687;NA;.009327;.018068;.018068;1.38;230;99
1.36;229;1;2.2;256;1;0;6;17000;40960;0;0;0.020154;NA;0.046058;0.080307;0.080306;0.28;403;85
1.36;229;1;2.2;256;1;0;6;17000;40960;0;1;.003709;NA;.009379;.017579;.017579;1.36;229;99
1.37;230;1;2.2;256;1;0;6;16000;40960;0;0;0.019510;NA;0.046050;0.082981;0.082980;0.28;405;86
1.37;230;1;2.2;256;1;0;6;16000;40960;0;1;.003606;NA;.009032;.018126;.018125;1.37;230;99
1.38;230;1;2.2;256;1;0;6;15000;40960;0;0;0.020244;NA;0.046331;0.085654;0.085653;0.28;403;84
1.37;231;1;2.2;256;1;0;6;15000;40960;0;1;.003709;NA;.009012;.018724;.018724;1.37;231;99
1.37;229;1;2.2;256;1;0;6;14000;40960;0;0;0.020346;NA;0.046129;0.087785;0.087784;0.28;403;84
1.38;230;1;2.2;256;1;0;6;14000;40960;0;1;.003705;NA;.009013;.020410;.020409;1.38;230;99
1.37;229;1;2.2;256;1;0;6;13000;40960;0;0;0.020181;NA;0.045680;0.094124;0.094123;0.28;405;83
1.36;229;1;2.2;256;1;0;6;13000;40960;0;1;.003731;NA;.009033;.020704;.020704;1.36;229;99
1.37;230;1;2.2;256;1;0;6;12000;40960;0;0;0.020122;NA;0.045485;0.096903;0.096903;0.30;403;81
1.36;230;1;2.2;256;1;0;6;12000;40960;0;1;.003689;NA;.008731;.022070;.022070;1.36;230;99
1.37;229;1;2.2;256;1;0;6;11000;40960;0;0;0.020344;NA;0.048070;0.101349;0.101348;0.30;403;81
1.37;230;1;2.2;256;1;0;6;11000;40960;0;1;.003682;NA;.009181;.023775;.023775;1.37;230;99
1.37;230;1;2.2;256;1;0;6;10000;40960;0;0;0.019848;NA;0.045961;0.109183;0.109183;0.30;405;79
1.36;231;1;2.2;256;1;0;6;10000;40960;0;1;.003697;NA;.008702;.024872;.024872;1.36;231;99
1.37;230;1;2.2;256;1;0;6;9000;40960;0;0;0.020667;NA;0.045647;0.117408;0.117407;0.31;403;77
1.37;230;1;2.2;256;1;0;6;9000;40960;0;1;.003761;NA;.009184;.025886;.025886;1.37;230;100
1.36;230;1;2.2;256;1;0;6;8000;40960;0;0;0.020320;NA;0.045033;0.124291;0.124290;0.32;403;74
1.37;231;1;2.2;256;1;0;6;8000;40960;0;1;.003694;NA;.008665;.030250;.030250;1.37;231;99
1.43;233;1;2;256;1;0;1;25000;40960;0;0;0.040369;NA;0.237321;0.189412;0.189411;0.53;640;107
1.42;232;1;2;256;1;0;1;25000;40960;0;1;.006873;NA;.043583;.064115;.064115;1.42;232;99
1.42;232;1;2;256;1;0;1;24000;40960;0;0;0.040188;NA;0.235545;0.189616;0.189615;0.53;638;108
1.43;232;1;2;256;1;0;1;24000;40960;0;1;.006864;NA;.042809;.065833;.065833;1.43;232;100
1.42;232;1;2;256;1;0;1;23000;40960;0;0;0.040198;NA;0.241958;0.182274;0.182273;0.52;638;109
1.43;232;1;2;256;1;0;1;23000;40960;0;1;.006857;NA;.043449;.072040;.072039;1.43;232;99
1.43;233;1;2;256;1;0;1;22000;40960;0;0;0.039453;NA;0.232336;0.195765;0.195764;0.54;638;104
1.42;232;1;2;256;1;0;1;22000;40960;0;1;.006857;NA;.043093;.068131;.068131;1.42;232;99
1.42;232;1;2;256;1;0;1;21000;40960;0;0;0.041390;NA;0.237022;0.187999;0.187999;0.52;638;108
1.43;232;1;2;256;1;0;1;21000;40960;0;1;.006906;NA;.043275;.070778;.070778;1.43;232;100
1.42;233;1;2;256;1;0;1;20000;40960;0;0;0.040588;NA;0.235527;0.192378;0.192377;0.54;640;106
1.43;233;1;2;256;1;0;1;20000;40960;0;1;.006918;NA;.043646;.075185;.075185;1.43;233;100
1.43;233;1;2;256;1;0;1;19000;40960;0;0;0.040210;NA;0.232261;0.195119;0.195118;0.53;638;106
1.44;232;1;2;256;1;0;1;19000;40960;0;1;.006932;NA;.042584;.081771;.081771;1.44;232;99
1.43;233;1;2;256;1;0;1;18000;40960;0;0;0.040011;NA;0.233383;0.192781;0.192780;0.53;638;106
1.41;232;1;2;256;1;0;1;18000;40960;0;1;.007048;NA;.043862;.085081;.085081;1.41;232;100
1.42;231;1;2;256;1;0;1;17000;40960;0;0;0.040905;NA;0.231193;0.200783;0.200782;0.54;640;105
1.42;232;1;2;256;1;0;1;17000;40960;0;1;.006859;NA;.041993;.091000;.091000;1.42;232;99
1.42;235;1;2;256;1;0;1;16000;40960;0;0;0.039527;NA;0.241187;0.200196;0.200195;0.53;638;107
1.43;232;1;2;256;1;0;1;16000;40960;0;1;.006919;NA;.042197;.094133;.094132;1.43;232;99
1.44;233;1;2;256;1;0;1;15000;40960;0;0;0.039790;NA;0.229827;0.224493;0.224492;0.56;639;100
1.43;233;1;2;256;1;0;1;15000;40960;0;1;.006838;NA;.041358;.101863;.101863;1.43;233;99
1.43;232;1;2;256;1;0;1;14000;40960;0;0;0.040392;NA;0.236930;0.211571;0.211571;0.56;638;102
1.43;233;1;2;256;1;0;1;14000;40960;0;1;.006952;NA;.042478;.105708;.105708;1.43;233;99
1.41;233;1;2;256;1;0;1;13000;40960;0;0;0.040559;NA;0.237695;0.220790;0.220789;0.56;638;101
1.43;232;1;2;256;1;0;1;13000;40960;0;1;.006896;NA;.041770;.111853;.111853;1.43;232;99
1.43;232;1;2;256;1;0;1;12000;40960;0;0;0.039888;NA;0.227850;0.229337;0.229336;0.57;639;97
1.43;232;1;2;256;1;0;1;12000;40960;0;1;.006870;NA;.042620;.120117;.120117;1.43;232;99
1.42;231;1;2;256;1;0;1;11000;40960;0;0;0.040214;NA;0.242611;0.239092;0.239091;0.59;639;98
1.43;232;1;2;256;1;0;1;11000;40960;0;1;.006853;NA;.041776;.128728;.128728;1.43;232;99
1.43;232;1;2;256;1;0;1;10000;40960;0;0;0.040369;NA;0.233314;0.258368;0.258367;0.60;638;94
1.43;233;1;2;256;1;0;1;10000;40960;0;1;.006903;NA;.041573;.143547;.143547;1.43;233;99
1.43;232;1;2;256;1;0;1;9000;40960;0;0;0.040091;NA;0.229758;0.265961;0.265960;0.60;640;93
1.43;233;1;2;256;1;0;1;9000;40960;0;1;.006833;NA;.040191;.153663;.153663;1.43;233;99
1.43;232;1;2;256;1;0;1;8000;40960;0;0;0.040270;NA;0.231335;0.285931;0.285930;0.62;638;91
1.43;232;1;2;256;1;0;1;8000;40960;0;1;.006935;NA;.040427;.174142;.174141;1.43;232;99
1.41;232;1;2;256;1;0;2;25000;40960;0;0;0.065438;NA;0.258085;0.269388;0.269387;0.63;723;98
1.40;230;1;2;256;1;0;2;25000;40960;0;1;.008579;NA;.042097;.064556;.064555;1.40;230;99
1.40;233;1;2;256;1;0;2;24000;40960;0;0;0.065888;NA;0.264023;0.273033;0.273032;0.63;721;98
1.40;232;1;2;256;1;0;2;24000;40960;0;1;.008634;NA;.041027;.071259;.071259;1.40;232;99
1.39;232;1;2;256;1;0;2;23000;40960;0;0;0.066024;NA;0.243858;0.255572;0.255571;0.62;722;98
1.38;231;1;2;256;1;0;2;23000;40960;0;1;.008554;NA;.040521;.070481;.070481;1.38;231;99
1.39;231;1;2;256;1;0;2;22000;40960;0;0;0.064800;NA;0.245357;0.250132;0.250131;0.61;723;99
1.39;232;1;2;256;1;0;2;22000;40960;0;1;.008629;NA;.040329;.073668;.073668;1.39;232;100
1.42;231;1;2;256;1;0;2;21000;40960;0;0;0.066242;NA;0.242567;0.263847;0.263846;0.63;721;96
1.40;232;1;2;256;1;0;2;21000;40960;0;1;.008664;NA;.040415;.072759;.072758;1.40;232;100
1.42;231;1;2;256;1;0;2;20000;40960;0;0;0.066794;NA;0.242439;0.260036;0.260035;0.62;721;97
1.40;232;1;2;256;1;0;2;20000;40960;0;1;.008591;NA;.041302;.075165;.075165;1.40;232;99
1.42;231;1;2;256;1;0;2;19000;40960;0;0;0.066512;NA;0.242095;0.255974;0.255973;0.62;722;97
1.41;231;1;2;256;1;0;2;19000;40960;0;1;.008523;NA;.041243;.076436;.076436;1.41;231;99
1.41;231;1;2;256;1;0;2;18000;40960;0;0;0.066446;NA;0.241719;0.251058;0.251058;0.62;721;98
1.41;230;1;2;256;1;0;2;18000;40960;0;1;.008689;NA;.040975;.079120;.079120;1.41;230;99
1.41;231;1;2;256;1;0;2;17000;40960;0;0;0.065761;NA;0.238593;0.255368;0.255367;0.61;721;97
1.41;232;1;2;256;1;0;2;17000;40960;0;1;.008602;NA;.039218;.086433;.086433;1.41;232;99
1.41;231;1;2;256;1;0;2;16000;40960;0;0;0.065326;NA;0.244414;0.258299;0.258298;0.62;723;97
1.40;231;1;2;256;1;0;2;16000;40960;0;1;.008619;NA;.039916;.085430;.085429;1.40;231;99
1.40;231;1;2;256;1;0;2;15000;40960;0;0;0.068811;NA;0.251099;0.259552;0.259551;0.62;721;98
1.41;232;1;2;256;1;0;2;15000;40960;0;1;.008675;NA;.039400;.089565;.089565;1.41;232;99
1.39;232;1;2;256;1;0;2;14000;40960;0;0;0.065507;NA;0.241641;0.267671;0.267670;0.63;721;95
1.39;232;1;2;256;1;0;2;14000;40960;0;1;.008563;NA;.040822;.099333;.099332;1.39;232;99
1.41;231;1;2;256;1;0;2;13000;40960;0;0;0.065690;NA;0.242456;0.264240;0.264239;0.63;721;96
1.41;231;1;2;256;1;0;2;13000;40960;0;1;.008584;NA;.039965;.107965;.107965;1.41;231;100
1.41;232;1;2;256;1;0;2;12000;40960;0;0;0.067101;NA;0.244236;0.273733;0.273732;0.64;721;95
1.41;231;1;2;256;1;0;2;12000;40960;0;1;.008676;NA;.039263;.115552;.115552;1.41;231;99
1.39;232;1;2;256;1;0;2;11000;40960;0;0;0.065842;NA;0.240959;0.288549;0.288548;0.65;722;92
1.41;231;1;2;256;1;0;2;11000;40960;0;1;.008541;NA;.039232;.121336;.121335;1.41;231;99
1.41;231;1;2;256;1;0;2;10000;40960;0;0;0.066232;NA;0.244632;0.290303;0.290302;0.65;721;93
1.42;231;1;2;256;1;0;2;10000;40960;0;1;.008597;NA;.038932;.125578;.125577;1.42;231;99
1.41;232;1;2;256;1;0;2;9000;40960;0;0;0.066837;NA;0.238517;0.301959;0.301958;0.67;721;90
1.40;231;1;2;256;1;0;2;9000;40960;0;1;.008522;NA;.039061;.136995;.136994;1.40;231;99
1.40;231;1;2;256;1;0;2;8000;40960;0;0;0.065787;NA;0.243209;0.320232;0.320232;0.68;721;88
1.40;232;1;2;256;1;0;2;8000;40960;0;1;.008576;NA;.038940;.150356;.150356;1.40;232;99
1.37;231;1;2;256;1;0;3;25000;40960;0;0;0.057327;NA;0.135492;0.273013;0.273012;0.63;482;78
1.38;231;1;2;256;1;0;3;25000;40960;0;1;.010352;NA;.035719;.055229;.055229;1.38;231;99
1.39;231;1;2;256;1;0;3;24000;40960;0;0;0.056019;NA;0.132685;0.246262;0.246261;0.61;482;80
1.37;231;1;2;256;1;0;3;24000;40960;0;1;.010349;NA;.035467;.050746;.050746;1.37;231;99
1.36;231;1;2;256;1;0;3;23000;40960;0;0;0.055398;NA;0.131267;0.256836;0.256835;0.61;482;78
1.38;231;1;2;256;1;0;3;23000;40960;0;1;.010314;NA;.034073;.053640;.053640;1.38;231;99
1.38;229;1;2;256;1;0;3;22000;40960;0;0;0.056478;NA;0.131983;0.245962;0.245961;0.60;482;81
1.37;231;1;2;256;1;0;3;22000;40960;0;1;.010278;NA;.035342;.052762;.052762;1.37;231;99
1.38;235;1;2;256;1;0;3;21000;40960;0;0;0.055478;NA;0.133736;0.251364;0.251364;0.61;482;79
1.38;230;1;2;256;1;0;3;21000;40960;0;1;.010256;NA;.033959;.054563;.054563;1.38;230;99
1.38;231;1;2;256;1;0;3;20000;40960;0;0;0.056758;NA;0.130184;0.259148;0.259148;0.61;482;78
1.38;231;1;2;256;1;0;3;20000;40960;0;1;.010312;NA;.033245;.058532;.058532;1.38;231;99
1.36;231;1;2;256;1;0;3;19000;40960;0;0;0.055741;NA;0.130726;0.248089;0.248088;0.61;484;80
1.38;231;1;2;256;1;0;3;19000;40960;0;1;.010375;NA;.034201;.058260;.058260;1.38;231;99
1.36;230;1;2;256;1;0;3;18000;40960;0;0;0.054137;NA;0.131774;0.262781;0.262780;0.62;482;77
1.36;231;1;2;256;1;0;3;18000;40960;0;1;.010360;NA;.034502;.061417;.061416;1.36;231;99
1.37;229;1;2;256;1;0;3;17000;40960;0;0;0.055420;NA;0.134658;0.256425;0.256424;0.62;482;78
1.36;229;1;2;256;1;0;3;17000;40960;0;1;.010918;NA;.034034;.062851;.062851;1.36;229;99
1.38;230;1;2;256;1;0;3;16000;40960;0;0;0.055325;NA;0.130708;0.284598;0.284597;0.64;482;75
1.38;230;1;2;256;1;0;3;16000;40960;0;1;.010416;NA;.033939;.066336;.066336;1.38;230;99
1.37;230;1;2;256;1;0;3;15000;40960;0;0;0.057032;NA;0.128847;0.275604;0.275603;0.63;482;76
1.38;230;1;2;256;1;0;3;15000;40960;0;1;.010291;NA;.034563;.068032;.068032;1.38;230;100
1.38;230;1;2;256;1;0;3;14000;40960;0;0;0.054938;NA;0.129461;0.288644;0.288643;0.64;482;74
1.36;229;1;2;256;1;0;3;14000;40960;0;1;.010331;NA;.032905;.076282;.076282;1.36;229;99
1.36;230;1;2;256;1;0;3;13000;40960;0;0;0.056715;NA;0.130811;0.290361;0.290360;0.64;482;75
1.36;230;1;2;256;1;0;3;13000;40960;0;1;.010350;NA;.033632;.078220;.078220;1.36;230;99
1.36;229;1;2;256;1;0;3;12000;40960;0;0;0.056587;NA;0.129065;0.308976;0.308975;0.67;482;72
1.38;229;1;2;256;1;0;3;12000;40960;0;1;.010258;NA;.033454;.082278;.082278;1.38;229;99
1.37;230;1;2;256;1;0;3;11000;40960;0;0;0.056992;NA;0.134261;0.318058;0.318057;0.68;482;72
1.37;231;1;2;256;1;0;3;11000;40960;0;1;.010319;NA;.032536;.089597;.089597;1.37;231;99
1.38;230;1;2;256;1;0;3;10000;40960;0;0;0.056541;NA;0.126506;0.332757;0.332756;0.69;482;69
1.36;230;1;2;256;1;0;3;10000;40960;0;1;.010306;NA;.033239;.103251;.103251;1.36;230;99
1.36;230;1;2;256;1;0;3;9000;40960;0;0;0.055045;NA;0.127255;0.356626;0.356625;0.71;482;67
1.36;230;1;2;256;1;0;3;9000;40960;0;1;.010292;NA;.032065;.110249;.110249;1.36;230;99
1.36;231;1;2;256;1;0;3;8000;40960;0;0;0.055523;NA;0.130394;0.382679;0.382678;0.74;482;65
1.38;229;1;2;256;1;0;3;8000;40960;0;1;.010410;NA;.032126;.120799;.120799;1.38;229;99
1.38;230;1;2;256;1;0;4;25000;40960;0;0;0.054869;NA;0.133955;0.224828;0.224828;0.58;481;83
1.38;230;1;2;256;1;0;4;25000;40960;0;1;.010064;NA;.027485;.045843;.045843;1.38;230;99
1.35;230;1;2;256;1;0;4;24000;40960;0;0;0.054216;NA;0.142008;0.231778;0.231777;0.59;481;83
1.36;231;1;2;256;1;0;4;24000;40960;0;1;.010181;NA;.027730;.046782;.046782;1.36;231;99
1.36;229;1;2;256;1;0;4;23000;40960;0;0;0.054203;NA;0.134184;0.197627;0.197627;0.55;481;88
1.36;230;1;2;256;1;0;4;23000;40960;0;1;.010154;NA;.027049;.053748;.053748;1.36;230;99
1.37;230;1;2;256;1;0;4;22000;40960;0;0;0.053829;NA;0.131976;0.216388;0.216388;0.57;482;84
1.37;231;1;2;256;1;0;4;22000;40960;0;1;.010188;NA;.028251;.049639;.049639;1.37;231;99
1.38;230;1;2;256;1;0;4;21000;40960;0;0;0.055075;NA;0.131514;0.209187;0.209186;0.57;481;85
1.35;230;1;2;256;1;0;4;21000;40960;0;1;.010109;NA;.027546;.052549;.052549;1.35;230;100
1.35;231;1;2;256;1;0;4;20000;40960;0;0;0.054900;NA;0.131776;0.202439;0.202438;0.56;481;86
1.37;230;1;2;256;1;0;4;20000;40960;0;1;.010151;NA;.027471;.052180;.052180;1.37;230;99
1.38;230;1;2;256;1;0;4;19000;40960;0;0;0.054039;NA;0.130396;0.213253;0.213252;0.57;481;84
1.36;231;1;2;256;1;0;4;19000;40960;0;1;.010133;NA;.027542;.055925;.055925;1.36;231;99
1.36;230;1;2;256;1;0;4;18000;40960;0;0;0.054275;NA;0.131226;0.225017;0.225016;0.58;481;83
1.38;229;1;2;256;1;0;4;18000;40960;0;1;.010145;NA;.028960;.058167;.058167;1.38;229;99
1.36;229;1;2;256;1;0;4;17000;40960;0;0;0.054445;NA;0.135454;0.227385;0.227384;0.59;481;82
1.37;230;1;2;256;1;0;4;17000;40960;0;1;.010108;NA;.027232;.060881;.060881;1.37;230;99
1.36;229;1;2;256;1;0;4;16000;40960;0;0;0.054117;NA;0.134095;0.222488;0.222487;0.58;481;83
1.37;231;1;2;256;1;0;4;16000;40960;0;1;.010153;NA;.027087;.064949;.064948;1.37;231;99
1.37;230;1;2;256;1;0;4;15000;40960;0;0;0.054980;NA;0.153356;0.227373;0.227372;0.58;481;86
1.38;229;1;2;256;1;0;4;15000;40960;0;1;.010089;NA;.026995;.067964;.067964;1.38;229;99
1.37;230;1;2;256;1;0;4;14000;40960;0;0;0.052819;NA;0.128835;0.240830;0.240829;0.60;481;79
1.37;229;1;2;256;1;0;4;14000;40960;0;1;.010078;NA;.027867;.070551;.070551;1.37;229;99
