nodes;program;c.domain;adv.model;protocol;comp.intbits;comp.inttriples;comp.vmrounds;cpus;freqs;quotas;input_size;runtime(s);maxPhyRAM(MiB);P0commRounds;P0dataSent(MB);ALLdataSent(MB)
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;16;1.7;120;2000;54.2953;63;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;16;1.7;60;10;0.990745;61;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;16;1.7;60;200;9.00515;63;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;16;1.7;60;400;17.4224;64;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;16;1.7;60;600;25.5905;62;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;16;1.7;60;800;33.994;64;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;16;1.7;60;1000;42.8584;63;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;16;1.7;60;1200;52.0965;62;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;16;1.7;60;1400;59.8093;62;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;16;1.7;60;1600;67.8033;60;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;16;1.7;60;1800;76.3343;63;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;16;1.7;60;2000;84.0886;62;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2.6;240;10;0.496714;62;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2.6;240;200;4.98389;62;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2.6;240;400;9.96317;63;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2.6;240;600;14.7179;65;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2.6;240;800;19.8085;65;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2.6;240;1000;24.3383;61;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2.6;240;1200;29.339;63;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2.6;240;1400;38.1066;60;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2.6;240;1600;39.0323;65;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2.6;240;1800;43.9668;64;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2.6;240;2000;54.9605;64;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2.6;180;10;0.457629;63;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2.6;180;200;4.98493;64;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2.6;180;400;10.816;64;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2.6;180;600;14.7657;62;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2.6;180;800;19.729;63;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2.6;180;1000;24.3539;64;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2.6;180;1200;29.3369;63;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2.6;180;1400;37.5495;62;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2.6;180;1600;42.4267;65;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2.6;180;1800;44.2162;65;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2.6;180;2000;48.7323;64;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2.6;120;10;0.494698;61;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2.6;120;200;5.01432;63;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2.6;120;400;9.95426;64;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2.6;120;600;14.7963;60;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2.6;120;800;19.8896;63;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2.6;120;1000;26.6233;62;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2.6;120;1200;32.114;61;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2.6;120;1400;34.3494;63;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2.6;120;1600;43.8041;62;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2.6;120;1800;48.0168;61;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2.6;120;2000;53.2732;62;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2.6;60;10;0.846771;62;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2.6;60;200;7.33261;62;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2.6;60;400;14.1089;60;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2.6;60;600;20.6867;62;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2.6;60;800;28.1106;63;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2.6;60;1000;34.0732;62;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2.6;60;1200;41.2065;62;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2.6;60;1400;48.1796;62;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2.6;60;1600;54.9236;62;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2.6;60;1800;61.9316;62;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2.6;60;2000;68.1506;62;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2.3;240;10;0.460021;64;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2.3;240;200;5.48697;62;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2.3;240;400;10.8601;63;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2.3;240;600;14.7787;62;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2.3;240;800;19.822;65;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2.3;240;1000;24.5209;64;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2.3;240;1200;29.3647;62;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2.3;240;1400;34.2732;64;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2.3;240;1600;39.0892;63;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2.3;240;1800;48.0176;64;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2.3;240;2000;53.4989;64;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2.3;180;10;0.503559;62;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2.3;180;200;4.9772;62;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2.3;180;400;9.91389;64;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2.3;180;600;14.7967;62;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2.3;180;800;19.7431;63;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2.3;180;1000;24.4479;62;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2.3;180;1200;29.3208;63;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2.3;180;1400;37.5;64;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2.3;180;1600;39.0238;61;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2.3;180;1800;44.1067;61;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2.3;180;2000;48.6692;65;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2.3;120;10;0.477508;61;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2.3;120;200;5.0246;63;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2.3;120;400;10.8083;65;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2.3;120;600;14.8033;64;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2.3;120;800;19.6633;62;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2.3;120;1000;24.3327;61;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2.3;120;1200;29.2882;63;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2.3;120;1400;34.3266;62;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2.3;120;1600;42.7472;62;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2.3;120;1800;49.5016;61;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2.3;120;2000;54.7052;64;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2.3;60;10;0.822758;62;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2.3;60;200;7.06672;60;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2.3;60;400;14.3062;60;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2.3;60;600;21.242;62;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2.3;60;800;27.5621;60;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2.3;60;1000;33.7297;63;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2.3;60;1200;41.989;62;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2.3;60;1400;48.07;62;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2.3;60;1600;54.7495;63;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2.3;60;1800;61.7375;64;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2.3;60;2000;68.0593;61;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2;240;10;0.475458;64;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2;240;200;5.64692;64;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2;240;400;10.2695;63;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2;240;600;15.3317;63;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2;240;800;20.4723;63;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2;240;1000;25.3676;63;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2;240;1200;30.4883;64;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2;240;1400;35.7025;62;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2;240;1600;44.045;64;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2;240;1800;45.6809;62;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2;240;2000;55.0178;63;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2;180;10;0.483594;61;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2;180;200;5.63171;61;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2;180;400;10.3002;63;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2;180;600;15.3114;62;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2;180;800;20.4514;63;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2;180;1000;25.2944;63;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2;180;1200;30.5037;63;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2;180;1400;39.5389;65;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2;180;1600;40.6172;62;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2;180;1800;45.664;64;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2;180;2000;50.5675;64;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2;120;10;0.558535;63;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2;120;200;5.24989;65;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2;120;400;10.364;62;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2;120;600;15.3986;64;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2;120;800;20.468;63;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2;120;1000;25.4326;63;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2;120;1200;33.249;64;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2;120;1400;35.6381;61;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2;120;1600;40.5345;64;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2;120;1800;45.766;62;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2;120;2000;50.5226;61;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;2;60;10;0.867827;62;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;2;60;200;7.7782;61;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;2;60;400;15.323;62;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;2;60;600;22.8351;61;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;2;60;800;30.2114;64;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;2;60;1000;37.5327;62;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;2;60;1200;44.766;63;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;2;60;1400;52.3011;62;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;2;60;1600;59.876;63;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;2;60;1800;67.3089;62;~53120;2495.86;7468.18
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;208000;126000;14004;4;2;60;2000;75.1359;62;~59008;2760.37;8259.6
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;1040;630;74;4;1.7;240;10;0.551883;64;~316;24.7696;74.1397
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;20800;12600;1404;4;1.7;240;200;5.90914;63;~5912;280.97;840.746
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;41600;25200;2804;4;1.7;240;400;12.2228;62;~11816;561.939;1681.49
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;62400;37800;4204;4;1.7;240;600;16.4627;61;~17716;834.709;2497.64
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;83200;50400;5604;4;1.7;240;800;21.9151;62;~23620;1115.68;3338.38
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;104000;63000;7004;4;1.7;240;1000;28.8896;64;~29508;1380.18;4129.8
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;124800;75600;8404;4;1.7;240;1200;32.6887;63;~35412;1661.15;4970.55
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;145600;88200;9804;4;1.7;240;1400;41.8611;61;~41316;1942.12;5811.29
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;166400;100800;11204;4;1.7;240;1600;46.1571;64;~47216;2214.89;6627.44
bitcoin,bitcoincash,bitcoingold;31_scalable_search;FIELD;semidishonest;semi;187200;113400;12604;4;1.7;240;1800;48.9732;61;~53120;2495.86;7468.18
