comp.time(s);comp.peakRAM(MiB);bin.filesize(MiB);datatype;optshare;packbool;protocol;latencies(ms);input_size;preprocess;splitroles;inittime(s);preproc(s);runtime_clock(s);runtime_getTime(s);runtime_chrono(s);runtime_external(s);peakRAM(MiB);jobCPU(%)
1.53;216;1;256;1;0;2;100;40960;0;0;0.113848;NA;0.423768;14.814552;14.814550;15.49;721;5
1.68;216;1;256;1;0;2;100;40960;0;1;.013166;NA;.071901;2.475921;2.475921;1.68;216;99
1.69;216;1;256;1;0;2;300;4096;0;0;0.009640;NA;0.054915;14.150272;14.150271;15.09;75;0
1.64;215;1;256;1;0;2;300;4096;0;1;.001007;NA;.009466;2.419997;2.419997;1.64;215;99
1.71;215;1;256;1;0;2;300;8192;0;0;0.019950;NA;0.100343;17.167793;17.167792;18.15;147;1
1.53;215;1;256;1;0;2;300;8192;0;1;0.012627;NA;0.101011;22.601804;22.601803;1.53;215;99
1.50;217;1;256;1;0;2;300;40960;0;0;0.068773;NA;0.441437;45.663169;45.663168;46.95;721;1
1.41;216;1;256;1;0;2;300;40960;0;1;.012789;NA;.072002;7.655943;7.655943;1.41;216;99
1.53;214;1;256;1;0;2;500;4096;0;0;0.009465;NA;0.064251;25.061212;25.061210;26.59;79;0
1.69;215;1;256;1;0;2;500;4096;0;1;0.008288;NA;0.058578;29.061018;29.061017;1.69;215;99
1.69;215;1;256;1;0;2;500;8192;0;0;0.020076;NA;0.108409;40.101471;40.101470;41.66;147;0
1.52;216;1;256;1;0;2;500;8192;0;1;0.013647;NA;0.109267;42.101052;42.101050;1.52;216;100
1.71;215;1;256;1;0;2;500;40960;0;0;0.071103;NA;0.461395;75.866643;75.866641;77.67;721;0
1.68;215;1;256;1;0;2;500;40960;0;1;0.081449;NA;0.468117;87.362201;87.362199;1.68;215;99
1.70;216;1;256;1;0;2;1000;4096;0;0;0.009992;NA;0.064950;49.054390;49.054389;52.10;75;0
1.72;216;1;256;1;0;2;1000;4096;0;1;.000851;NA;.007856;6.782712;6.782712;1.72;216;99
1.80;216;1;256;1;0;2;1000;8192;0;0;0.020070;NA;0.107752;55.087879;55.087877;58.16;147;0
1.53;216;1;256;1;0;2;1000;8192;0;1;0.014635;NA;0.120263;78.146923;78.146921;1.53;216;100
1.66;215;1;256;1;0;2;1000;40960;0;0;0.069938;NA;0.446289;154.379898;154.379897;157.77;721;0
1.70;216;1;256;1;0;2;1000;40960;0;1;0.079936;NA;0.459862;166.373095;166.373094;1.70;216;99
1.47;214;1;256;1;0;3;1;4096;0;0;0.008647;NA;0.018127;0.119958;0.119957;0.16;51;36
1.60;214;1;256;1;0;3;1;4096;0;1;.001210;NA;.005036;.025083;.025083;1.60;214;99
1.46;213;1;256;1;0;3;1;8192;0;0;0.012547;NA;0.033668;0.247801;0.247800;0.31;99;29
1.64;213;1;256;1;0;3;1;8192;0;1;.002571;NA;.011183;.038035;.038035;1.64;213;99
1.36;214;1;256;1;0;3;1;40960;0;0;0.105036;NA;0.235144;0.542089;0.542087;0.95;482;67
1.65;214;1;256;1;0;3;1;40960;0;1;.015597;NA;.051369;.101753;.101753;1.65;214;99
1.47;213;1;256;1;0;3;5;4096;0;0;0.008800;NA;0.025909;0.263333;0.263332;0.31;51;20
1.64;214;1;256;1;0;3;5;4096;0;1;.001106;NA;.005498;.044774;.044773;1.64;214;99
1.67;214;1;256;1;0;3;5;8192;0;0;0.017769;NA;0.041244;0.373046;0.373045;0.46;99;25
1.67;214;1;256;1;0;3;5;8192;0;1;.002389;NA;.010460;.061242;.061242;1.67;214;99
1.45;214;1;256;1;0;3;5;40960;0;0;0.065278;NA;0.187872;1.130843;1.130842;1.54;482;29
1.66;214;1;256;1;0;3;5;40960;0;1;.014756;NA;.051752;.191527;.191527;1.66;214;99
1.68;215;1;256;1;0;3;10;4096;0;0;0.008883;NA;0.025695;0.530183;0.530182;0.60;51;11
1.66;214;1;256;1;0;3;10;4096;0;1;.001168;NA;.006161;.087357;.087357;1.66;214;99
1.76;214;1;256;1;0;3;10;8192;0;0;0.018861;NA;0.036983;0.713149;0.713148;0.82;99;14
1.77;213;1;256;1;0;3;10;8192;0;1;.002561;NA;.012439;.113757;.113757;1.77;213;99
1.65;215;1;256;1;0;3;10;40960;0;0;0.102713;NA;0.251276;2.079827;2.079826;2.52;482;26
1.66;213;1;256;1;0;3;10;40960;0;1;.014807;NA;.056830;.333408;.333407;1.66;213;99
1.52;214;1;256;1;0;3;20;4096;0;0;0.007067;NA;0.021490;1.075783;1.075782;1.17;51;5
1.49;214;1;256;1;0;3;20;4096;0;1;.001185;NA;.005620;.168883;.168883;1.49;214;99
1.37;213;1;256;1;0;3;20;8192;0;0;0.011163;NA;0.033823;1.315855;1.315854;1.46;99;6
1.64;217;1;256;1;0;3;20;8192;0;1;.002432;NA;.011841;.216835;.216835;1.64;217;99
1.46;215;1;256;1;0;3;20;40960;0;0;0.105715;NA;0.254784;3.855400;3.855398;4.31;482;15
1.67;214;1;256;1;0;3;20;40960;0;1;.014255;NA;.054491;.627610;.627610;1.67;214;100
1.60;215;1;256;1;0;3;40;4096;0;0;0.006991;NA;0.021844;2.046746;2.046746;2.21;51;2
1.49;215;1;256;1;0;3;40;4096;0;1;.001219;NA;.007345;.335013;.335013;1.49;215;100
1.48;213;1;256;1;0;3;40;8192;0;0;0.014261;NA;0.042848;2.718314;2.718313;2.90;99;3
1.87;214;1;256;1;0;3;40;8192;0;1;.002586;NA;.012440;.450702;.450702;1.87;214;99
1.51;215;1;256;1;0;3;40;40960;0;0;0.064411;NA;0.185900;7.421446;7.421445;7.94;482;5
1.50;214;1;256;1;0;3;40;40960;0;1;.014218;NA;.053098;1.211931;1.211931;1.50;214;100
1.88;215;1;256;1;0;3;60;4096;0;0;0.008395;NA;0.019025;3.050028;3.050027;3.27;51;1
1.48;214;1;256;1;0;3;60;4096;0;1;.001206;NA;.006363;.525643;.525642;1.48;214;99
1.58;214;1;256;1;0;3;60;8192;0;0;0.011280;NA;0.031315;4.157077;4.157076;4.43;99;1
1.48;214;1;256;1;0;3;60;8192;0;1;.002633;NA;.013455;.692442;.692442;1.48;214;99
1.73;214;1;256;1;0;3;60;40960;0;0;0.106277;NA;0.241420;10.994422;10.994421;11.57;482;5
1.67;217;1;256;1;0;3;60;40960;0;1;.014198;NA;.054632;1.783702;1.783702;1.67;217;100
1.88;214;1;256;1;0;3;80;4096;0;0;0.008773;NA;0.023064;4.052368;4.052367;4.33;51;1
1.67;215;1;256;1;0;3;80;4096;0;1;.001143;NA;.006283;.722520;.722520;1.67;215;100
1.47;214;1;256;1;0;3;80;8192;0;0;0.018795;NA;0.049227;5.842992;5.842990;6.16;99;2
1.55;215;1;256;1;0;3;80;8192;0;1;.002580;NA;.012670;.943769;.943769;1.55;215;99
1.64;214;1;256;1;0;3;80;40960;0;0;0.069730;NA;0.213576;14.608388;14.608387;15.26;482;3
1.80;214;1;256;1;0;3;80;40960;0;1;.014246;NA;.059866;2.375333;2.375333;1.80;214;99
1.60;214;1;256;1;0;3;100;4096;0;0;0.007216;NA;0.019312;5.247390;5.247389;5.59;51;1
1.65;214;1;256;1;0;3;100;4096;0;1;.001246;NA;.007315;.890570;.890570;1.65;214;99
1.47;214;1;256;1;0;3;100;8192;0;0;0.019285;NA;0.049725;7.082593;7.082592;7.45;99;1
1.67;213;1;256;1;0;3;100;8192;0;1;.002811;NA;.011999;1.190480;1.190480;1.67;213;99
1.53;214;1;256;1;0;3;100;40960;0;0;0.103914;NA;0.230224;17.945360;17.945358;18.72;482;3
1.64;214;1;256;1;0;3;100;40960;0;1;.014636;NA;.055890;2.959476;2.959476;1.64;214;99
1.75;214;1;256;1;0;3;300;4096;0;0;0.008561;NA;0.024881;16.843867;16.843866;17.78;51;0
1.66;214;1;256;1;0;3;300;4096;0;1;.001135;NA;.007528;2.747398;2.747398;1.66;214;99
1.55;214;1;256;1;0;3;300;8192;0;0;0.019211;NA;0.051165;21.677531;21.677530;22.66;99;0
1.71;215;1;256;1;0;3;300;8192;0;1;.002548;NA;.012164;3.473187;3.473187;1.71;215;100
1.75;214;1;256;1;0;3;300;40960;0;0;0.102196;NA;0.255037;53.751035;53.751033;55.03;482;1
1.77;213;1;256;1;0;3;300;40960;0;1;.014087;NA;.058715;8.838309;8.838308;1.77;213;99
1.49;214;1;256;1;0;3;500;4096;0;0;0.009123;NA;0.026705;27.045081;27.045080;28.58;51;0
1.56;214;1;256;1;0;3;500;4096;0;1;.001287;NA;.006965;4.530988;4.530988;1.56;214;99
1.78;213;1;256;1;0;3;500;8192;0;0;0.019282;NA;0.051648;36.094168;36.094167;37.67;101;0
1.63;218;1;256;1;0;3;500;8192;0;1;.002637;NA;.013498;5.873149;5.873149;1.63;218;99
1.54;214;1;256;1;0;3;500;40960;0;0;0.067115;NA;0.225220;90.334078;90.334077;92.23;482;0
1.73;213;1;256;1;0;3;500;40960;0;1;.014899;NA;.060594;14.670200;14.670200;1.73;213;99
1.75;215;1;256;1;0;3;1000;4096;0;0;0.009209;NA;0.028829;58.054729;58.054728;61.09;52;0
1.66;215;1;256;1;0;3;1000;4096;0;1;.001179;NA;.007662;9.445876;9.445876;1.66;215;99
1.48;218;1;256;1;0;3;1000;8192;0;0;0.019834;NA;0.041554;72.090052;72.090050;75.17;101;0
1.50;214;1;256;1;0;3;1000;8192;0;1;.002401;NA;.013013;11.837535;11.837535;1.50;214;99
1.49;213;1;256;1;0;3;1000;40960;0;0;0.101261;NA;0.254778;174.367217;174.367216;177.78;484;0
1.45;214;1;256;1;0;3;1000;40960;0;1;0.080141;NA;0.499480;179.337903;179.337902;1.45;214;100
1.66;215;1;256;1;0;4;1;4096;0;0;0.007661;NA;0.024278;0.109459;0.109458;0.15;51;41
1.68;214;1;256;1;0;4;1;4096;0;1;.001315;NA;.004982;.021155;.021155;1.68;214;99
1.54;214;1;256;1;0;4;1;8192;0;0;0.014187;NA;0.039054;0.133144;0.133144;0.22;99;49
1.65;213;1;256;1;0;4;1;8192;0;1;.002556;NA;.009044;.034910;.034910;1.65;213;99
1.72;213;1;256;1;0;4;1;40960;0;0;0.094803;NA;0.211288;0.500153;0.500152;0.90;481;67
1.64;213;1;256;1;0;4;1;40960;0;1;.014519;NA;.043551;.091851;.091851;1.64;213;100
1.63;213;1;256;1;0;4;5;4096;0;0;0.007724;NA;0.024921;0.237430;0.237429;0.29;51;22
1.45;218;1;256;1;0;4;5;4096;0;1;.001069;NA;.005249;.042666;.042666;1.45;218;99
1.66;213;1;256;1;0;4;5;8192;0;0;0.011688;NA;0.033267;0.349238;0.349237;0.44;99;19
1.64;215;1;256;1;0;4;5;8192;0;1;.002643;NA;.009755;.054456;.054455;1.64;215;99
1.63;213;1;256;1;0;4;5;40960;0;0;0.062897;NA;0.197634;0.989341;0.989340;1.34;481;39
1.38;214;1;256;1;0;4;5;40960;0;1;.013152;NA;.045757;.159653;.159652;1.38;214;99
1.63;214;1;256;1;0;4;10;4096;0;0;0.007685;NA;0.024926;0.476944;0.476943;0.54;51;11
1.49;213;1;256;1;0;4;10;4096;0;1;.001034;NA;.005586;.083208;.083208;1.49;213;99
1.63;213;1;256;1;0;4;10;8192;0;0;0.011724;NA;0.033215;0.622417;0.622416;0.72;99;12
1.46;213;1;256;1;0;4;10;8192;0;1;.002291;NA;.011582;.103960;.103960;1.46;213;99
1.56;214;1;256;1;0;4;10;40960;0;0;0.097504;NA;0.289507;1.776657;1.776656;2.21;485;30
1.49;214;1;256;1;0;4;10;40960;0;1;.013166;NA;.048803;.281524;.281524;1.49;214;100
1.81;213;1;256;1;0;4;20;4096;0;0;0.007877;NA;0.026517;0.962724;0.962724;1.06;51;6
1.66;215;1;256;1;0;4;20;4096;0;1;.001042;NA;.005403;.159041;.159041;1.66;215;100
1.63;213;1;256;1;0;4;20;8192;0;0;0.017327;NA;0.037193;1.223150;1.223149;1.37;99;8
1.68;214;1;256;1;0;4;20;8192;0;1;.002445;NA;.010706;.202499;.202499;1.68;214;99
1.72;214;1;256;1;0;4;20;40960;0;0;0.095803;NA;0.239294;3.235695;3.235694;3.70;481;17
1.66;214;1;256;1;0;4;20;40960;0;1;.012616;NA;.050433;.536505;.536505;1.66;214;99
1.81;213;1;256;1;0;4;40;4096;0;0;0.006796;NA;0.017872;1.874584;1.874583;2.03;51;2
1.64;213;1;256;1;0;4;40;4096;0;1;.001244;NA;.006277;.316172;.316172;1.64;213;99
1.51;213;1;256;1;0;4;40;8192;0;0;0.012035;NA;0.033524;2.457016;2.457015;2.64;99;3
1.61;215;1;256;1;0;4;40;8192;0;1;.002405;NA;.011279;.397507;.397507;1.61;215;100
1.51;214;1;256;1;0;4;40;40960;0;0;0.095967;NA;0.270182;6.282226;6.282225;6.83;481;9
1.66;213;1;256;1;0;4;40;40960;0;1;.014769;NA;.047743;1.035276;1.035276;1.66;213;99
1.45;214;1;256;1;0;4;60;4096;0;0;0.007875;NA;0.027934;2.925806;2.925805;3.15;51;2
1.46;213;1;256;1;0;4;60;4096;0;1;.001094;NA;.005596;.477684;.477684;1.46;213;99
1.65;215;1;256;1;0;4;60;8192;0;0;0.017863;NA;0.043772;4.025028;4.025026;4.27;99;2
1.67;214;1;256;1;0;4;60;8192;0;1;.002469;NA;.011596;.606412;.606412;1.67;214;100
1.46;215;1;256;1;0;4;60;40960;0;0;0.094208;NA;0.262626;9.207880;9.207879;9.79;481;6
1.67;214;1;256;1;0;4;60;40960;0;1;.013576;NA;.050459;1.522575;1.522575;1.67;214;99
1.64;215;1;256;1;0;4;80;4096;0;0;0.008374;NA;0.026870;3.726714;3.726713;4.01;51;1
1.46;219;1;256;1;0;4;80;4096;0;1;.001061;NA;.005747;.675039;.675039;1.46;219;99
1.46;215;1;256;1;0;4;80;8192;0;0;0.016974;NA;0.049324;5.028056;5.028054;5.35;99;2
1.49;214;1;256;1;0;4;80;8192;0;1;.002295;NA;.011719;.854233;.854233;1.49;214;99
1.63;214;1;256;1;0;4;80;40960;0;0;0.059937;NA;0.205785;12.155023;12.155021;12.78;481;3
1.64;213;1;256;1;0;4;80;40960;0;1;.014019;NA;.050492;2.021402;2.021402;1.64;213;99
1.82;218;1;256;1;0;4;100;4096;0;0;0.008117;NA;0.027756;5.247300;5.247299;5.59;51;1
1.79;215;1;256;1;0;4;100;4096;0;1;.001092;NA;.006290;.838619;.838619;1.79;215;99
1.48;214;1;256;1;0;4;100;8192;0;0;0.014548;NA;0.047353;7.062969;7.062968;7.45;99;1
1.48;214;1;256;1;0;4;100;8192;0;1;.002169;NA;.010191;1.047842;1.047842;1.48;214;100
1.44;214;1;256;1;0;4;100;40960;0;0;0.096889;NA;0.276509;15.508997;15.508996;16.22;481;4
1.63;214;1;256;1;0;4;100;40960;0;1;.013515;NA;.051467;2.526050;2.526050;1.63;214;100
1.66;213;1;256;1;0;4;300;4096;0;0;0.007723;NA;0.025927;15.638837;15.638836;16.58;51;0
1.66;213;1;256;1;0;4;300;4096;0;1;.001067;NA;.006177;2.577954;2.577954;1.66;213;99
1.68;213;1;256;1;0;4;300;8192;0;0;0.017579;NA;0.039790;19.273358;19.273357;20.25;99;0
1.66;214;1;256;1;0;4;300;8192;0;1;.002423;NA;.010726;3.247404;3.247404;1.66;214;99
1.37;214;1;256;1;0;4;300;40960;0;0;0.060763;NA;0.233978;45.913612;45.913610;47.22;481;1
1.71;214;1;256;1;0;4;300;40960;0;1;.012740;NA;.051867;7.486871;7.486870;1.71;214;100
1.68;214;1;256;1;0;4;500;4096;0;0;0.007867;NA;0.027261;27.037310;27.037309;28.58;51;0
1.45;213;1;256;1;0;4;500;4096;0;1;.001204;NA;.006414;4.348436;4.348436;1.45;213;100
1.63;214;1;256;1;0;4;500;8192;0;0;0.011890;NA;0.044831;32.076158;32.076157;33.65;99;0
1.48;213;1;256;1;0;4;500;8192;0;1;.002151;NA;.012277;5.526839;5.526839;1.48;213;99
1.48;214;1;256;1;0;4;500;40960;0;0;0.059795;NA;0.240312;77.343705;77.343703;79.19;481;0
1.63;213;1;256;1;0;4;500;40960;0;1;0.070658;NA;0.236027;76.308691;76.308690;1.63;213;100
1.37;213;1;256;1;0;4;1000;4096;0;0;0.005478;NA;0.024393;54.044142;54.044141;57.09;51;0
1.45;214;1;256;1;0;4;1000;4096;0;1;.001110;NA;.006386;8.686714;8.686713;1.45;214;99
1.64;215;1;256;1;0;4;1000;8192;0;0;0.017454;NA;0.049755;68.078463;68.078462;71.16;99;0
1.49;213;1;256;1;0;4;1000;8192;0;1;.001958;NA;.010376;9.060682;9.060682;1.49;213;100
1.65;214;1;256;1;0;4;1000;40960;0;0;0.096535;NA;0.289720;150.352432;150.352430;153.75;482;0
1.66;213;1;256;1;0;4;1000;40960;0;1;.013836;NA;.053574;24.919674;24.919674;1.66;213;100
1.50;215;1;256;1;0;5;1;4096;0;0;0.008963;NA;0.028746;0.098838;0.098837;0.14;59;48
1.67;215;1;256;1;0;5;1;4096;0;1;.001140;NA;.006992;.024975;.024975;1.67;215;99
1.66;214;1;256;1;0;5;1;8192;0;0;0.017607;NA;0.057733;0.161268;0.161267;0.24;115;55
1.66;214;1;256;1;0;5;1;8192;0;1;.002612;NA;.010155;.036426;.036426;1.66;214;100
1.49;215;1;256;1;0;5;1;40960;0;0;0.103569;NA;0.251026;0.491322;0.491320;0.90;562;71
1.68;214;1;256;1;0;5;1;40960;0;1;.013851;NA;.049565;.094958;.094958;1.68;214;99
1.51;215;1;256;1;0;5;5;4096;0;0;0.009489;NA;0.030360;0.284349;0.284348;0.34;59;21
1.68;214;1;256;1;0;5;5;4096;0;1;.001218;NA;.005528;.044466;.044466;1.68;214;99
1.59;214;1;256;1;0;5;5;8192;0;0;0.019185;NA;0.058332;0.365760;0.365759;0.46;115;29
1.54;215;1;256;1;0;5;5;8192;0;1;.002759;NA;.011612;.060360;.060360;1.54;215;100
1.48;213;1;256;1;0;5;5;40960;0;0;0.064430;NA;0.219809;1.128582;1.128581;1.52;562;33
1.64;215;1;256;1;0;5;5;40960;0;1;.015106;NA;.053947;.185488;.185488;1.64;215;99
1.49;215;1;256;1;0;5;10;4096;0;0;0.008973;NA;0.029456;0.515310;0.515309;0.58;59;11
1.49;215;1;256;1;0;5;10;4096;0;1;.001209;NA;.006022;.084879;.084879;1.49;215;99
1.49;215;1;256;1;0;5;10;8192;0;0;0.010689;NA;0.040921;0.692498;0.692497;0.80;115;11
1.67;214;1;256;1;0;5;10;8192;0;1;.002563;NA;.011602;.115033;.115033;1.67;214;99
1.48;214;1;256;1;0;5;10;40960;0;0;0.065370;NA;0.225075;1.976747;1.976747;2.41;562;22
1.50;214;1;256;1;0;5;10;40960;0;1;.015410;NA;.055682;.332530;.332530;1.50;214;99
1.66;217;1;256;1;0;5;20;4096;0;0;0.008940;NA;0.029474;0.917044;0.917043;1.02;59;7
1.50;215;1;256;1;0;5;20;4096;0;1;.001221;NA;.006439;.164274;.164274;1.50;215;99
1.74;215;1;256;1;0;5;20;8192;0;0;0.013046;NA;0.042925;1.319812;1.319811;1.45;115;7
1.54;214;1;256;1;0;5;20;8192;0;1;.002288;NA;.011003;.215581;.215581;1.54;214;99
1.63;214;1;256;1;0;5;20;40960;0;0;0.064846;NA;0.219250;3.849227;3.849226;4.25;562;11
1.77;214;1;256;1;0;5;20;40960;0;1;.014620;NA;.056712;.632986;.632986;1.77;214;99
1.39;214;1;256;1;0;5;40;4096;0;0;0.009236;NA;0.031405;2.047586;2.047585;2.20;59;3
1.54;213;1;256;1;0;5;40;4096;0;1;.001260;NA;.006161;.329054;.329054;1.54;213;99
1.49;213;1;256;1;0;5;40;8192;0;0;0.019613;NA;0.059256;2.875782;2.875781;3.08;115;4
1.48;213;1;256;1;0;5;40;8192;0;1;.002249;NA;.011280;.446137;.446137;1.48;213;99
1.50;215;1;256;1;0;5;40;40960;0;0;0.103154;NA;0.281170;7.203168;7.203167;7.71;562;8
1.39;215;1;256;1;0;5;40;40960;0;1;.014294;NA;.053763;1.195492;1.195492;1.39;215;99
1.67;215;1;256;1;0;5;60;4096;0;0;0.005013;NA;0.022986;3.164020;3.164019;3.39;59;1
1.47;214;1;256;1;0;5;60;4096;0;1;.001200;NA;.005967;.516577;.516577;1.47;214;99
1.69;215;1;256;1;0;5;60;8192;0;0;0.016203;NA;0.059386;4.156782;4.156781;4.43;115;3
1.39;213;1;256;1;0;5;60;8192;0;1;.002438;NA;.011481;.677437;.677437;1.39;213;99
1.48;214;1;256;1;0;5;60;40960;0;0;0.102322;NA;0.281634;11.009572;11.009570;11.65;562;5
1.50;213;1;256;1;0;5;60;40960;0;1;.014249;NA;.055279;1.790583;1.790583;1.50;213;99
1.50;214;1;256;1;0;5;80;4096;0;0;0.006216;NA;0.019957;4.038024;4.038023;4.31;59;1
1.63;214;1;256;1;0;5;80;4096;0;1;.001147;NA;.006440;.704088;.704088;1.63;214;99
1.49;215;1;256;1;0;5;80;8192;0;0;0.020076;NA;0.051209;5.832559;5.832557;6.15;115;2
1.51;213;1;256;1;0;5;80;8192;0;1;.002396;NA;.012100;.929500;.929500;1.51;213;99
1.49;214;1;256;1;0;5;80;40960;0;0;0.103939;NA;0.281389;14.397895;14.397894;15.02;562;4
1.90;215;1;256;1;0;5;80;40960;0;1;.014228;NA;.056623;2.375825;2.375825;1.90;215;99
1.49;215;1;256;1;0;5;100;4096;0;0;0.008940;NA;0.029448;5.648516;5.648515;5.99;59;1
1.69;214;1;256;1;0;5;100;4096;0;1;.001185;NA;.005945;.892079;.892079;1.69;214;99
1.65;214;1;256;1;0;5;100;8192;0;0;0.015808;NA;0.041697;7.260076;7.260075;7.64;115;1
1.68;214;1;256;1;0;5;100;8192;0;1;.002525;NA;.011341;1.159407;1.159406;1.68;214;99
1.51;215;1;256;1;0;5;100;40960;0;0;0.103157;NA;0.280950;18.136060;18.136058;18.86;562;3
1.51;215;1;256;1;0;5;100;40960;0;1;.014264;NA;.055471;2.965276;2.965276;1.51;215;99
1.45;214;1;256;1;0;5;300;4096;0;0;0.006690;NA;0.031061;16.841972;16.841971;17.79;59;0
1.67;213;1;256;1;0;5;300;4096;0;1;.001117;NA;.007341;2.738322;2.738322;1.67;213;99
1.52;214;1;256;1;0;5;300;8192;0;0;0.018784;NA;0.063188;20.481278;20.481277;21.46;115;0
1.69;214;1;256;1;0;5;300;8192;0;1;.002571;NA;.013652;3.485472;3.485472;1.69;214;99
1.48;215;1;256;1;0;5;300;40960;0;0;0.074704;NA;0.261079;53.118477;53.118475;54.36;562;1
1.45;213;1;256;1;0;5;300;40960;0;1;.014277;NA;.058703;8.762052;8.762052;1.45;213;99
1.66;214;1;256;1;0;5;500;4096;0;0;0.008568;NA;0.026118;28.037337;28.037335;29.58;59;0
1.64;214;1;256;1;0;5;500;4096;0;1;.001238;NA;.006673;4.560156;4.560156;1.64;214;99
1.65;214;1;256;1;0;5;500;8192;0;0;0.018065;NA;0.062650;34.086892;34.086891;35.67;115;0
1.77;215;1;256;1;0;5;500;8192;0;1;.002567;NA;.013727;5.954870;5.954870;1.77;215;100
1.66;214;1;256;1;0;5;500;40960;0;0;0.062032;NA;0.256923;90.313365;90.313364;92.21;562;0
1.48;214;1;256;1;0;5;500;40960;0;1;0.095139;NA;0.293209;90.313336;90.313335;1.48;214;99
1.68;215;1;256;1;0;5;1000;4096;0;0;0.008724;NA;0.029720;54.038595;54.038594;57.07;59;0
1.51;214;1;256;1;0;5;1000;4096;0;1;0.007493;NA;0.027911;58.092631;58.092631;1.51;214;99
1.70;214;1;256;1;0;5;1000;8192;0;0;0.018655;NA;0.056175;74.081308;74.081307;77.16;115;0
1.50;215;1;256;1;0;5;1000;8192;0;1;.001959;NA;.011451;9.567687;9.567687;1.50;215;99
1.71;214;1;256;1;0;5;1000;40960;0;0;0.101575;NA;0.271859;176.310231;176.310230;179.71;562;0
1.52;213;1;256;1;0;5;1000;40960;0;1;0.075260;NA;0.282149;178.342377;178.342376;1.52;213;100
1.65;213;1;256;1;0;6;1;4096;0;0;0.004983;NA;0.014290;0.067940;0.067939;0.10;43;47
1.50;212;1;256;1;0;6;1;4096;0;1;.000605;NA;.002230;.011956;.011956;1.50;212;99
1.37;214;1;256;1;0;6;1;8192;0;0;0.010218;NA;0.027330;0.059494;0.059493;0.13;83;73
1.66;214;1;256;1;0;6;1;8192;0;1;.001304;NA;.004366;.016733;.016733;1.66;214;99
1.68;213;1;256;1;0;6;1;40960;0;0;0.034055;NA;0.096973;0.205451;0.205451;0.56;403;59
1.49;214;1;256;1;0;6;1;40960;0;1;.007387;NA;.018092;.046670;.046670;1.49;214;99
1.55;214;1;256;1;0;6;5;4096;0;0;0.003511;NA;0.011562;0.123594;0.123593;0.18;43;24
1.48;214;1;256;1;0;6;5;4096;0;1;.000513;NA;.001640;.019243;.019243;1.48;214;100
1.48;214;1;256;1;0;6;5;8192;0;0;0.010209;NA;0.028476;0.158673;0.158672;0.24;83;40
1.69;213;1;256;1;0;6;5;8192;0;1;.001151;NA;.003489;.025692;.025692;1.69;213;100
1.39;213;1;256;1;0;6;5;40960;0;0;0.058140;NA;0.130581;0.492364;0.492363;0.85;403;56
1.71;213;1;256;1;0;6;5;40960;0;1;.007283;NA;.019407;.082228;.082228;1.71;213;100
1.44;213;1;256;1;0;6;10;4096;0;0;0.005033;NA;0.014487;0.218650;0.218649;0.28;43;17
1.50;213;1;256;1;0;6;10;4096;0;1;.000534;NA;.001869;.035203;.035203;1.50;213;100
1.48;214;1;256;1;0;6;10;8192;0;0;0.010233;NA;0.026981;0.297567;0.297566;0.39;83;23
1.44;213;1;256;1;0;6;10;8192;0;1;.001119;NA;.003082;.046140;.046139;1.44;213;99
1.48;215;1;256;1;0;6;10;40960;0;0;0.034164;NA;0.105987;0.839039;0.839038;1.22;403;26
1.55;215;1;256;1;0;6;10;40960;0;1;.007674;NA;.018438;.138939;.138939;1.55;215;99
1.53;214;1;256;1;0;6;20;4096;0;0;0.003973;NA;0.012982;0.458493;0.458492;0.54;43;7
1.52;215;1;256;1;0;6;20;4096;0;1;.000554;NA;.001781;.072767;.072767;1.52;215;99
1.66;213;1;256;1;0;6;20;8192;0;0;0.005605;NA;0.019237;0.555745;0.555745;0.69;83;8
1.51;213;1;256;1;0;6;20;8192;0;1;.001231;NA;.003659;.090224;.090223;1.51;213;99
1.51;213;1;256;1;0;6;20;40960;0;0;0.034062;NA;0.106939;1.550383;1.550382;1.94;403;17
1.80;213;1;256;1;0;6;20;40960;0;1;.007448;NA;.018371;.254817;.254817;1.80;213;99
1.54;214;1;256;1;0;6;40;4096;0;0;0.002649;NA;0.010147;0.897390;0.897389;1.06;43;3
1.50;215;1;256;1;0;6;40;4096;0;1;.000532;NA;.002174;.132577;.132577;1.50;215;99
1.74;214;1;256;1;0;6;40;8192;0;0;0.007622;NA;0.025594;0.996809;0.996808;1.19;83;7
1.50;214;1;256;1;0;6;40;8192;0;1;.001070;NA;.003181;.171602;.171602;1.50;214;99
1.46;215;1;256;1;0;6;40;40960;0;0;0.033659;NA;0.112274;2.932369;2.932368;3.40;403;10
1.50;214;1;256;1;0;6;40;40960;0;1;.007802;NA;.020202;.490050;.490050;1.50;214;99
1.42;214;1;256;1;0;6;60;4096;0;0;0.004904;NA;0.015766;1.215961;1.215959;1.43;43;3
1.62;213;1;256;1;0;6;60;4096;0;1;.000584;NA;.002161;.204364;.204363;1.62;213;100
1.50;213;1;256;1;0;6;60;8192;0;0;0.010580;NA;0.028476;1.716125;1.716124;1.96;83;4
1.74;213;1;256;1;0;6;60;8192;0;1;.001160;NA;.003836;.256515;.256515;1.74;213;99
1.48;214;1;256;1;0;6;60;40960;0;0;0.035367;NA;0.106111;4.341914;4.341913;4.87;403;7
