program  c.domain  adv.model   protocol        partysize  comp.time(s)  comp.peakRAM(MiB)  bin.filesize(MiB)  comp.P0intin  comp.P1intin  comp.P2intin  comp.P0bitin  comp.P1bitin  compP2bitin  comp.intbits  comp.inttriples  comp.bittriples  comp.vmrounds  latencies(ms)  bandwidths(Mbs)  input_size  runtime_internal(s)  runtime_external(s)  peakRAM(MiB)  jobCPU(%)  P0commRounds  P0dataSent(MB)  ALLdataSent(MB)  Tx(MB)   Tx(rounds)  Tx(s)       Rx(MB)   Rx(rounds)  Rx(s)       Brcasting(MB)  Brcasting(rounds)  Brcasting(s)  TxRx(MB)  TxRx(rounds)  TxRx(s)  Passing(MB)  Passing(rounds)  Passing(s)  Part.Brcasting(MB)  Part.Brcasting(rounds)  Part.Brcasting(s)  Ex(MB)  Ex(rounds)  Ex(s)  Ex1to1(MB)  Ex1to1(rounds)  Ex1to1(s)  Rx1to1(MB)  Rx1to1(rounds)  Rx1to1(s)  Tx1to1(MB)  Tx1to1(rounds)  Tx1to1(s)  Txtoall(MB)  Txtoall(rounds)  Txtoall(s)
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            600              128         0.0214484            0.08                 17            78         NA            0.016312        NA               4.8e-05  3           0.00798031  4.8e-05  3           0.02133     NA             NA                 NA            NA        NA            NA       0.016264     8                0.0016412   NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            400              128         0.00917263           0.08                 15            87         NA            0.016312        NA               4.8e-05  3           0.00808963  4.8e-05  3           0.00908449  NA             NA                 NA            NA        NA            NA       0.016264     8                0.00184037  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            200              128         0.0189898            0.08                 16            76         NA            0.016312        NA               4.8e-05  3           0.00840865  4.8e-05  3           0.0187957   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00226142  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            100              128         0.0105412            0.08                 15            95         NA            0.016312        NA               4.8e-05  3           0.00807486  4.8e-05  3           0.0103007   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00170902  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            50               128         0.00891375           0.07                 16            93         NA            0.016312        NA               4.8e-05  3           0.00789477  4.8e-05  3           0.00867798  NA             NA                 NA            NA        NA            NA       0.016264     8                0.00159917  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             100            30               128         0.0157368            0.07                 17            84         NA            0.016312        NA               4.8e-05  3           0.00773553  4.8e-05  3           0.0155311   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00188725  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            1000             128         0.019616             0.08                 15            81         NA            0.016312        NA               4.8e-05  3           0.00757438  4.8e-05  3           0.0194799   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00126949  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            800              128         0.00834191           0.08                 16            93         NA            0.016312        NA               4.8e-05  3           0.00736837  4.8e-05  3           0.00807227  NA             NA                 NA            NA        NA            NA       0.016264     8                0.00152764  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            600              128         0.0105282            0.08                 15            92         NA            0.016312        NA               4.8e-05  3           0.00756713  4.8e-05  3           0.0103105   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00161019  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
42       BINARY    semihonest  replicated-bin  3          NA            NA                 NA                 NA            NA            NA            NA            NA            NA           NA            NA               NA               NA             200            400              128         0.00972427           0.08                 17            94         NA            0.016312        NA               4.8e-05  3           0.00829554  4.8e-05  3           0.0102386   NA             NA                 NA            NA        NA            NA       0.016264     8                0.00218308  NA                  NA                      NA                 NA      NA          NA     NA          NA              NA         NA          NA              NA         NA          NA              NA         NA           NA               NA
