nodes;program;c.domain;adv.model;protocol;partysize;compiletime(s);comp.P0intin;comp.P1intin;comp.P2intin;comp.P0bitin;comp.P1bitin;compP2bitin;comp.intbits;comp.inttriples;comp.bittriples;comp.vmrounds;cpus;freqs(GHz);quotas(%);latencies(ms);input_size;runtime_internal(s);runtime_external(s);maxPhyRAM(MiB);jobCPU(%);P0commRounds;P0dataSent(MB);ALLdataSent(MB);Tx(MB);Tx(rounds);Tx(s);Rx(MB);Rx(rounds);Rx(s);Brcasting(MB);Brcasting(rounds);Brcasting(s);TxRx(MB);TxRx(rounds);TxRx(s);Passing(MB);Passing(rounds);Passing(s);Part.Brcasting(MB);Part.Brcasting(rounds);Part.Brcasting(s);Ex(MB);Ex(rounds);Ex(s);Ex1to1(MB);Ex1to1(rounds);Ex1to1(s);Rx1to1(MB);Rx1to1(rounds);Rx1to1(s);Tx1to1(MB);Tx1to1(rounds);Tx1to1(s);Txtoall(MB);Txtoall(rounds);Txtoall(s)
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;100;6;18.0515;21.97;165;31;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;60;100;9;27.071;30.99;166;21;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;3;6.5865;8.60;162;43;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;6;9.29305;11.30;167;32;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;50;9;13.825;15.84;164;23;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;3;12.6001;16.51;164;40;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;6;18.0286;21.94;167;30;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;240;100;9;27.0579;30.98;162;21;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;3;6.58571;8.60;164;42;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;6;9.30127;11.32;164;32;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;50;9;13.8124;15.83;164;23;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;100;3;12.6208;16.54;166;41;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;100;6;18.031;21.94;166;30;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;120;100;9;27.0313;30.95;164;21;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;50;3;6.58482;8.60;165;42;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;50;6;9.30704;11.33;164;32;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;50;9;13.8257;15.85;165;23;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;100;3;12.6005;16.51;164;41;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;100;6;18.0275;21.94;163;30;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2.6;60;100;9;27.0349;30.96;164;21;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;50;3;6.61759;8.63;162;43;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;50;6;9.34783;11.36;164;32;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;50;9;13.8563;15.87;164;23;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;100;3;12.6305;16.55;164;40;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;100;6;18.0431;21.97;163;31;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;240;100;9;27.078;30.99;167;21;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;50;3;6.6307;8.64;164;42;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;50;6;9.33002;11.34;166;32;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;50;9;13.8586;15.88;164;23;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;100;3;12.6354;16.56;164;41;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;100;6;18.0505;21.97;164;30;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;120;100;9;27.0661;30.98;162;22;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;50;3;6.61752;8.63;164;43;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;50;6;9.3311;11.34;162;32;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;50;9;13.8478;15.87;165;23;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;100;3;12.6329;16.54;166;41;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;100;6;18.0523;21.96;164;31;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;60;100;9;27.0717;30.99;166;22;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;50;3;6.92631;8.95;163;32;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;50;6;9.66214;11.67;163;24;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;50;9;14.1735;16.20;164;17;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;100;3;12.7382;16.65;163;30;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;100;6;18.1595;22.07;164;23;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;240;100;9;27.2329;31.15;163;16;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;120;50;3;6.98588;9.01;165;31;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;120;50;6;9.68914;11.70;163;24;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;120;50;9;14.181;16.19;164;17;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;120;100;3;12.7357;16.65;167;30;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;120;100;6;18.2714;22.18;165;23;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;120;100;9;27.1713;31.09;164;16;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;60;50;3;6.94481;8.96;164;32;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;60;50;6;9.64633;11.67;165;24;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;60;50;9;14.157;16.18;165;17;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;60;100;3;12.7319;16.66;167;30;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;60;100;6;18.2124;22.13;163;23;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2.6;60;100;9;27.2301;31.15;165;16;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;50;3;7.01783;9.03;165;32;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;50;6;9.63751;11.65;165;25;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;50;9;14.1944;16.22;165;17;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;100;3;12.7918;16.71;165;31;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;100;6;18.2095;22.12;165;23;~237;20.6004;61.8001;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;240;100;9;27.2135;31.14;165;16;~417;20.6033;61.8073;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
bitcoin,bitcoincash,bitcoingold;32_matrix_add;RING;maldishonest;spdz2k;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;120;50;3;6.95942;8.98;163;32;~129;20.5987;61.7958;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
